Time rank,Op,Compute utilization % (=100%*(ops/time)/(peak GOps/sec)),Bandwidth utilization % (=100%*(num_bytes/time)/(peak GB/sec)),Time for 1 occ (ns),Analytical memory time (ns; for peak GB/sec bandwidth),Num ops per 1 occ (MAC=2ops),Achieved GOps/sec,Num bytes (if 32b data),Achieved bandwidth GB/sec,Op config,Device,GPU time for 1 occ,CPU time for 1 occ,Time for 1 occ,Occurence,GPU time for all occ,CPU time for all occ,Time for all occ,GPU time for all occ (as % of GPU batch time),CPU time for all occ (as % of CPU batch time),Time for all occ (as % of batch time),Cumulative GPU time (as % of GPU batch time),Cumulative CPU time (as % of CPU batch time),Cumulative time (as % of batch time),GPU GOps computed,CPU GOps computed,Total GOps computed,GPU op memory for all occ (% total for GPU),CPU op memory for all occ (% total for CPU),Op memory for all occ (% total),Cumulative GPU op memory (%),Cumulative CPU op memory (%),Cumulative total op memory (%),GPU bytes,CPU bytes,Total bytes,Potential optimization score from bandwidth underutilization,Potential optimization score from compute underutilization,Overall potential optimization score (=duration*min(compute bandwidth underutilization)),Layer in TensorFlow model,intra op gap ((all end-all start)-(op end-op start) ns),skewness,kurtosis,unbiased std,mean,mean-std,mean+std,25th percentile,50th percentile,75th percentile,measured op time (ns),1st batch all start,1st batch op start,1st batch op end,1st batch all end,batch2 all start; batch2 op start; batch2 op end; batch2 all end; batch 3 all start etc.
105,L2Loss,0.067,2.132,24210.526,516.289,69695,2.879,92932,3.838, 0:(11x11x3x64)->(1) -t f32,GPU-0,24210.526,0.000,24210.526,1.00,24210.526315789473,0.0,24210.526315789473,0.016739,0.000000,0.016737,99.556665,0.000000,99.541913,69695.000000,0,69695.000000,0.001293,0.000000,0.001293,99.994738,0.000000,99.994737,92932.000000,0,92932.000000,0.015543,0.015889,0.015543,tower_0/v/l2_loss/L2Loss,3000,1.8781974839282742,6.099744909814529,2606,24524,21918,27130,23000.0,24000.0,24750.0,33000;24000;23000;23000;24000;23000;23000;24000;23000;24000,7652192,7653192,7686192,7688192,462878192;462878192;462902192;462904192;785797192;785798192;785821192;785823192;1114466192;1114466192;1114489192;1114491192;1442047192;1442047192;1442071192;1442073192;1768473192;1768474192;1768497192;1768499192;2095220192;2095221192;2095244192;2095246192;2422183192;2422184192;2422208192;2422210192;2801629192;2801630192;2801653192;2801655192;3130275192;3130276192;3130300192;3130302192;3458183192;3458184192;3458207192;3458209192;3786138192;3786139192;3786162192;3786164192;4113397192;4113398192;4113424192;4113426192;4441834192;4441835192;4441858192;4441860192;4771132192;4771132192;4771155192;4771157192;5097662192;5097663192;5097687192;5097689192;5426049192;5426050192;5426074192;5426076192;5752565192;5752566192;5752593192;5752595192;6077575192;6077576192;6077603192;6077605192;6403594192;6403595192;6403618192;6403620192
106,BiasAddGrad,0.127,12.280,23368.421,2869.533,127127,5.440,516516,22.103, 0:(128x1001)->(1001) -t f32 -data_format NHWC,GPU-0,23368.421,0.000,23368.421,1.00,23368.42105263158,0.0,23368.42105263158,0.016157,0.000000,0.016155,99.572822,0.000000,99.558068,127127.000000,0,127127.000000,0.007185,0.000000,0.007185,99.983104,0.000000,99.983103,516516.000000,0,516516.000000,0.013363,0.015326,0.013363,tower_0/v/gradients/tower_0/v/cg/affine2/xw_plus_b_grad/BiasAddGrad,3000,6.0157282019805525,38.06400730045938,50091,31262,-18829,81353,23000.0,23000.0,24000.0,23000;23000;23000;24000;24000;22000;24000;23000;348000;23000,58529192,58529192,58552192,58555192,511915192;511915192;511938192;511941192;838844192;838844192;838867192;838870192;1166469192;1166469192;1166493192;1166495192;1493526192;1493526192;1493550192;1493552192;1819676192;1819677192;1819699192;1819702192;2146941192;2146941192;2146965192;2146967192;2474044192;2474045192;2474068192;2474070192;2854295192;2854296192;2854644192;2854646192;3182208192;3182208192;3182231192;3182233192;3509323192;3509324192;3509357192;3509360192;3837563192;3837563192;3837587192;3837589192;4165189192;4165190192;4165214192;4165217192;4493525192;4493526192;4493550192;4493552192;4822535192;4822535192;4822558192;4822561192;5149915192;5149916192;5149940192;5149942192;5476848192;5476849192;5476873192;5476875192;5801540192;5801541192;5801564192;5801566192;6126915192;6126915192;6126938192;6126941192;6452713192;6452713192;6452736192;6452738192
107,AddN,0.005,1.435,19026.316,273.067,4096,0.215,49152,2.583, 0:(4096) 1:(4096)->(4096) -N i: 2 -t f32,GPU-0,19026.316,0.000,19026.316,1.00,19026.315789473683,0.0,19026.315789473683,0.013155,0.000000,0.013153,99.585977,0.000000,99.571221,4096.000000,0,4096.000000,0.000684,0.000000,0.000684,99.996789,0.000000,99.996789,49152.000000,0,49152.000000,0.012307,0.012495,0.012307,tower_0/v/gradients/AddN_4,6000,0.24496985269555493,2.4375565197269866,764,19048,18284,19811,19000.0,19000.0,19750.0,19000;19000;19000;19000;19000;19000;18000;19000;19000;19000,70886192,70887192,70906192,70911192,524497192;524498192;524517192;524522192;852049192;852050192;852069192;852074192;1179479192;1179480192;1179499192;1179504192;1506417192;1506418192;1506437192;1506442192;1832635192;1832636192;1832655192;1832660192;2159934192;2159935192;2159953192;2159959192;2487028192;2487029192;2487048192;2487053192;2867624192;2867625192;2867644192;2867649192;3195196192;3195197192;3195216192;3195221192;3522156192;3522157192;3522176192;3522181192;3850493192;3850494192;3850513192;3850518192;4178992192;4178993192;4179012192;4179018192;4506520192;4506521192;4506542192;4506548192;4835389192;4835390192;4835409192;4835414192;5163026192;5163027192;5163045192;5163051192;5489541192;5489542192;5489560192;5489565192;5814016192;5814017192;5814036192;5814041192;6139411192;6139412192;6139432192;6139437192;6465291192;6465292192;6465312192;6465316192
108,Mul,0.379,71.860,19000.000,13653.356,307200,16.168,2457604,129.348, 0:(5x5x64x192) 1:(1)->(5x5x64x192) -t f32,GPU-0,19000.000,0.000,19000.000,1.00,19000.0,0.0,19000.0,0.013137,0.000000,0.013135,99.599114,0.000000,99.584356,307200.000000,0,307200.000000,0.034186,0.000000,0.034186,99.798831,0.000000,99.798831,2457604.000000,0,2457604.000000,0.003039,0.012428,0.003039,tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_2_grad/mul,2000,3.6670428704137557,20.843433184170134,906,19095,18190,20001,19000.0,19000.0,19000.0,19000;19000;19000;19000;19000;19000;19000;18000;20000;19000,7774192,7774192,7793192,7795192,462990192;462990192;463009192;463011192;785910192;785910192;785929192;785931192;1114578192;1114578192;1114597192;1114599192;1442159192;1442159192;1442178192;1442180192;1768590192;1768591192;1768610192;1768613192;2095332192;2095332192;2095351192;2095353192;2422296192;2422297192;2422315192;2422317192;2801741192;2801741192;2801761192;2801763192;3130387192;3130387192;3130406192;3130408192;3458295192;3458295192;3458314192;3458316192;3786250192;3786250192;3786269192;3786271192;4113513192;4113513192;4113532192;4113534192;4441946192;4441947192;4441966192;4441968192;4771243192;4771244192;4771264192;4771266192;5097775192;5097776192;5097794192;5097796192;5426161192;5426161192;5426180192;5426182192;5752679192;5752680192;5752698192;5752700192;6077698192;6077698192;6077717192;6077719192;6403706192;6403706192;6403725192;6403727192
109,Sum,0.000,0.017,17394.737,2.889,127,0.007,520,0.030, 0:(128) 1:(1)->(1) -t f32 -Tidx i32 -keep_dims b: 0,GPU-0,17394.737,0.000,17394.737,1.00,17394.736842105263,0.0,17394.736842105263,0.012027,0.000000,0.012025,99.611141,0.000000,99.596381,127.000000,0,127.000000,0.000007,0.000000,0.000007,99.999987,0.000000,99.999987,520.000000,0,520.000000,0.011422,0.000000,0.011422,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/Sum,3000,4.208254318722411,23.254493596921264,1324,17619,16295,18943,17000.0,17000.0,18000.0,18000;18000;17000;17000;18000;18000;17000;25000;20000;17000,58506192,58506192,58524192,58527192,511892192;511892192;511910192;511913192;838821192;838822192;838839192;838842192;1166447192;1166447192;1166464192;1166467192;1493503192;1493503192;1493521192;1493524192;1819654192;1819654192;1819672192;1819675192;2146918192;2146919192;2146936192;2146939192;2474014192;2474014192;2474039192;2474042192;2854269192;2854269192;2854289192;2854293192;3182186192;3182186192;3182203192;3182206192;3509300192;3509300192;3509318192;3509321192;3837540192;3837541192;3837558192;3837561192;4165166192;4165167192;4165184192;4165188192;4493503192;4493503192;4493520192;4493524192;4822512192;4822512192;4822530192;4822533192;5149893192;5149893192;5149911192;5149914192;5476825192;5476826192;5476844192;5476847192;5801518192;5801518192;5801535192;5801538192;6126892192;6126893192;6126910192;6126913192;6452690192;6452691192;6452708192;6452711192
110,Mul,0.001,0.270,16500.000,44.511,1001,0.061,8012,0.486, 0:(1001) 1:(1)->(1001) -t f32,GPU-0,16500.000,0.000,16500.000,1.00,16500.0,0.0,16500.0,0.011408,0.000000,0.011406,99.622549,0.000000,99.607787,1001.000000,0,1001.000000,0.000111,0.000000,0.000111,99.999286,0.000000,99.999286,8012.000000,0,8012.000000,0.010805,0.010836,0.010805,tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_15_grad/mul,3000,0.0,2.4033322008946265,595,16500,15905,17095,16000.0,16500.0,17000.0,16000;17000;17000;17000;17000;17000;17000;16000;17000;16000,1029192,1030192,1046192,1048192,456132192;456132192;456149192;456151192;779076192;779077192;779094192;779096192;1107797192;1107797192;1107814192;1107817192;1435412192;1435413192;1435430192;1435432192;1761849192;1761849192;1761866192;1761868192;2088554192;2088554192;2088571192;2088573192;2415519192;2415520192;2415536192;2415538192;2794971192;2794972192;2794989192;2794991192;3123615192;3123615192;3123631192;3123633192;3451567192;3451568192;3451585192;3451587192;3779498192;3779499192;3779515192;3779517192;4106751192;4106752192;4106769192;4106771192;4435178192;4435178192;4435195192;4435197192;4764187192;4764187192;4764204192;4764206192;5090969192;5090969192;5090986192;5090988192;5419470192;5419471192;5419487192;5419489192;5746098192;5746099192;5746115192;5746117192;6071082192;6071082192;6071098192;6071100192;6397098192;6397098192;6397114192;6397116192
111,Mul,0.182,34.585,16473.684,5697.422,128128,7.778,1025536,62.253, 0:(128) 1:(128x1001)->(128x1001) -t f32,GPU-0,16473.684,0.000,16473.684,1.00,16473.684210526317,0.0,16473.684210526317,0.011390,0.000000,0.011388,99.633939,0.000000,99.619175,128128.000000,0,128128.000000,0.014265,0.000000,0.014265,99.975919,0.000000,99.975919,1025536.000000,0,1025536.000000,0.006880,0.010798,0.006880,tower_0/v/gradients/tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy_grad/mul,2000,0.2797833288465108,2.591073068345795,634,16500,15866,17134,16000.0,16000.0,17000.0,16000;16000;16000;17000;17000;17000;16000;18000;18000;16000,58486192,58486192,58502192,58504192,511871192;511871192;511887192;511890192;838801192;838801192;838817192;838819192;1166426192;1166426192;1166443192;1166445192;1493482192;1493482192;1493499192;1493501192;1819633192;1819633192;1819650192;1819652192;2146897192;2146898192;2146914192;2146916192;2473987192;2473987192;2474005192;2474007192;2854246192;2854246192;2854264192;2854266192;3182164192;3182165192;3182181192;3182183192;3509278192;3509278192;3509295192;3509298192;3837519192;3837519192;3837536192;3837538192;4165144192;4165145192;4165162192;4165164192;4493481192;4493482192;4493498192;4493500192;4822490192;4822491192;4822507192;4822509192;5149871192;5149871192;5149888192;5149890192;5476804192;5476805192;5476821192;5476823192;5801497192;5801497192;5801513192;5801515192;6126871192;6126871192;6126888192;6126890192;6452670192;6452670192;6452686192;6452688192
112,L2Loss,0.018,0.575,15842.105,91.044,12287,0.776,16388,1.034, 0:(4096)->(1) -t f32,GPU-0,15842.105,0.000,15842.105,1.00,15842.105263157895,0.0,15842.105263157895,0.010953,0.000000,0.010952,99.644892,0.000000,99.630127,12287.000000,0,12287.000000,0.000228,0.000000,0.000228,99.998612,0.000000,99.998612,16388.000000,0,16388.000000,0.010341,0.010402,0.010341,tower_0/v/l2_loss/L2Loss_11,2000,1.8404289726509258,6.4343205092495985,1860,16048,14187,17908,15000.0,16000.0,16750.0,16000;17000;16000;18000;17000;15000;15000;17000;16000;17000,2780192,2780192,2796192,2798192,458118192;458118192;458135192;458137192;780843192;780844192;780860192;780862192;1109562192;1109562192;1109580192;1109582192;1437169192;1437169192;1437186192;1437188192;1763605192;1763605192;1763620192;1763622192;2090322192;2090323192;2090338192;2090340192;2417281192;2417281192;2417298192;2417300192;2796731192;2796732192;2796748192;2796750192;3125373192;3125373192;3125390192;3125392192;3453323192;3453324192;3453340192;3453342192;3781254192;3781255192;3781271192;3781273192;4108512192;4108512192;4108528192;4108529192;4436938192;4436939192;4436955192;4436957192;4765952192;4765953192;4765969192;4765970192;5092730192;5092730192;5092747192;5092749192;5421224192;5421224192;5421241192;5421243192;5747852192;5747852192;5747866192;5747868192;6072838192;6072838192;6072854192;6072856192;6398854192;6398854192;6398869192;6398870192
113,L2Loss,0.004,0.142,15657.895,22.267,3002,0.192,4008,0.256, 0:(1001)->(1) -t f32,GPU-0,15657.895,0.000,15657.895,1.00,15657.894736842105,0.0,15657.894736842105,0.010826,0.000000,0.010824,99.655718,0.000000,99.640951,3002.000000,0,3002.000000,0.000056,0.000000,0.000056,99.999598,0.000000,99.999598,4008.000000,0,4008.000000,0.010268,0.010283,0.010268,tower_0/v/l2_loss/L2Loss_15,2000,1.8707200763101661,9.842524068527277,734,15738,15004,16473,15000.0,16000.0,16000.0,15000;16000;16000;16000;15000;16000;16000;16000;15000;16000,1011192,1011192,1026192,1028192,456113192;456113192;456129192;456131192;779057192;779057192;779073192;779075192;1107778192;1107778192;1107794192;1107796192;1435394192;1435394192;1435409192;1435411192;1761830192;1761830192;1761846192;1761848192;2088534192;2088535192;2088551192;2088553192;2415500192;2415500192;2415516192;2415518192;2794952192;2794953192;2794968192;2794970192;3123596192;3123596192;3123612192;3123614192;3451549192;3451549192;3451564192;3451566192;3779479192;3779480192;3779495192;3779497192;4106732192;4106732192;4106748192;4106750192;4435158192;4435158192;4435174192;4435176192;4764168192;4764168192;4764183192;4764185192;5090950192;5090951192;5090966192;5090968192;5419451192;5419452192;5419467192;5419469192;5746079192;5746079192;5746095192;5746097192;6071062192;6071063192;6071079192;6071080192;6397079192;6397079192;6397095192;6397096192
114,BiasAdd,0.194,36.883,15500.000,5716.822,128128,8.266,1029028,66.389, 0:(128x1001) 1:(1001)->(128x1001) -t f32 -data_format NHWC,GPU-0,15500.000,0.000,15500.000,1.00,15500.0,0.0,15500.0,0.010717,0.000000,0.010715,99.666435,0.000000,99.651667,128128.000000,0,128128.000000,0.014314,0.000000,0.014314,99.947381,0.000000,99.947381,1029028.000000,0,1029028.000000,0.006227,0.010159,0.006227,tower_0/v/cg/affine2/xw_plus_b,2000,5.234210432610261,30.594646493590286,52134,25738,-26395,77872,15000.0,15000.0,16000.0,15000;15000;16000;16000;15000;15000;15000;16000;337000;15000,58216192,58216192,58231192,58233192,511602192;511602192;511617192;511619192;838514192;838514192;838530192;838532192;1166143192;1166143192;1166159192;1166162192;1493202192;1493202192;1493217192;1493220192;1819352192;1819352192;1819367192;1819369192;2146613192;2146614192;2146629192;2146631192;2473704192;2473704192;2473720192;2473722192;2853414192;2853415192;2853752192;2853754192;3181883192;3181884192;3181899192;3181901192;3508999192;3508999192;3509015192;3509017192;3837238192;3837239192;3837253192;3837255192;4164750192;4164751192;4164878192;4164880192;4493199192;4493199192;4493215192;4493217192;4822212192;4822212192;4822227192;4822229192;5149586192;5149586192;5149602192;5149604192;5476528192;5476528192;5476543192;5476545192;5801233192;5801233192;5801248192;5801250192;6126607192;6126607192;6126622192;6126624192;6452402192;6452403192;6452418192;6452420192
115,L2Loss,0.019,0.596,15263.158,91.044,12287,0.805,16388,1.074, 0:(4096)->(1) -t f32,GPU-0,15263.158,0.000,15263.158,1.00,15263.15789473684,0.0,15263.15789473684,0.010553,0.000000,0.010551,99.676988,0.000000,99.662218,12287.000000,0,12287.000000,0.000228,0.000000,0.000228,99.998840,0.000000,99.998840,16388.000000,0,16388.000000,0.009961,0.010022,0.009961,tower_0/v/l2_loss/L2Loss_13,3000,5.304488555786828,32.28622965485297,1566,15500,13934,17066,15000.0,15000.0,16000.0,15000;15000;16000;15000;15000;15000;15000;15000;15000;15000,1426192,1427192,1442192,1444192,456532192;456532192;456547192;456549192;779479192;779479192;779495192;779497192;1108198192;1108198192;1108213192;1108215192;1435812192;1435812192;1435827192;1435829192;1762248192;1762249192;1762264192;1762265192;2088964192;2088964192;2088979192;2088981192;2415920192;2415920192;2415935192;2415937192;2795372192;2795372192;2795387192;2795389192;3124013192;3124014192;3124029192;3124030192;3451968192;3451968192;3451983192;3451985192;3779898192;3779898192;3779913192;3779915192;4107155192;4107155192;4107171192;4107172192;4435578192;4435578192;4435594192;4435595192;4764586192;4764586192;4764611192;4764613192;5091369192;5091370192;5091385192;5091386192;5419869192;5419869192;5419884192;5419886192;5746496192;5746497192;5746512192;5746513192;6071479192;6071480192;6071495192;6071496192;6397497192;6397497192;6397513192;6397514192
116,Select,0.000,0.001,13868.421,0.089,1,0.000,16,0.001, 0:(1) 1:(1) 2:(1)->(1) -t f32,GPU-0,13868.421,0.000,13868.421,1.00,13868.421052631578,0.0,13868.421052631578,0.009589,0.000000,0.009587,99.686576,0.000000,99.671805,1.000000,0,1.000000,0.000000,0.000000,0.000000,99.999999,0.000000,99.999999,16.000000,0,16.000000,0.009108,0.000000,0.009108,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/value,2000,-1.7253485318680997,4.002380952380962,377,13833,13456,14211,14000.0,14000.0,14000.0,14000;14000;14000;13000;14000;14000;14000;14000;14000;14000,59679192,59680192,59694192,59695192,513071192;513071192;513085192;513087192;840059192;840059192;840073192;840075192;1167667192;1167668192;1167681192;1167683192;1494716192;1494717192;1494731192;1494733192;1820870192;1820870192;1820884192;1820886192;2148139192;2148140192;2148154192;2148156192;2475241192;2475242192;2475256192;2475258192;2855828192;2855829192;2855843192;2855845192;3183404192;3183405192;3183419192;3183421192;3510522192;3510523192;3510537192;3510539192;3838755192;3838755192;3838769192;3838771192;4166687192;4166688192;4166702192;4166704192;4494726192;4494726192;4494740192;4494742192;4823720192;4823721192;4823735192;4823737192;5151127192;5151128192;5151142192;5151144192;5478022192;5478023192;5478037192;5478039192;5802678192;5802679192;5802692192;5802694192;6128056192;6128057192;6128071192;6128073192;6453843192;6453843192;6453857192;6453859192
117,ApplyGradientDescent,0.000,1.992,13710.526,273.089,1,0.000,49156,3.585, 0:(4096) 1:(1) 2:(4096)->(4096) -t f32 -use_locking 0,GPU-0,13710.526,0.000,13710.526,1.00,13710.526315789473,0.0,13710.526315789473,0.009479,0.000000,0.009478,99.696056,0.000000,99.681283,1.000000,0,1.000000,0.000684,0.000000,0.000684,99.995422,0.000000,99.995421,49156.000000,0,49156.000000,0.008815,0.000000,0.008815,append_apply_gradient_ops/GradientDescent/update_v/cg/affine0/biases/ApplyGradientDescent,4000,1.7417712672915886,5.783096106381067,1273,13881,12608,15154,13000.0,13000.0,14000.0,13000;14000;14000;13000;15000;13000;13000;13000;14000;14000,73806192,73806192,73819192,73823192,527416192;527416192;527430192;527433192;854981192;854982192;854996192;855000192;1182405192;1182405192;1182418192;1182421192;1509342192;1509342192;1509357192;1509360192;1835560192;1835561192;1835574192;1835577192;2162861192;2162861192;2162874192;2162878192;2489953192;2489954192;2489967192;2489971192;2870549192;2870549192;2870563192;2870566192;3198122192;3198122192;3198136192;3198139192;3525079192;3525079192;3525092192;3525096192;3853416192;3853416192;3853429192;3853432192;4181917192;4181918192;4181931192;4181935192;4509449192;4509449192;4509464192;4509467192;4838311192;4838311192;4838324192;4838327192;5165955192;5165956192;5165969192;5165972192;5492458192;5492458192;5492472192;5492475192;5816939192;5816939192;5816954192;5816958192;6142338192;6142338192;6142352192;6142356192;6468211192;6468212192;6468225192;6468229192
118,ApplyGradientDescent,0.000,0.489,13657.895,66.756,1,0.000,12016,0.880, 0:(1001) 1:(1) 2:(1001)->(1001) -t f32 -use_locking 0,GPU-0,13657.895,0.000,13657.895,1.00,13657.894736842105,0.0,13657.894736842105,0.009443,0.000000,0.009442,99.705499,0.000000,99.690725,1.000000,0,1.000000,0.000167,0.000000,0.000167,99.999008,0.000000,99.999007,12016.000000,0,12016.000000,0.008923,0.000000,0.008923,append_apply_gradient_ops/GradientDescent/update_v/cg/affine2/biases/ApplyGradientDescent,4000,0.23208767883720566,2.260962043907496,604,13690,13086,14295,13000.0,14000.0,14000.0,14000;14000;13000;14000;14000;14000;14000;14000;14000;14000,59697192,59698192,59712192,59715192,513089192;513090192;513104192;513107192;840077192;840078192;840091192;840094192;1167685192;1167686192;1167700192;1167703192;1494735192;1494735192;1494749192;1494751192;1820888192;1820888192;1820902192;1820904192;2148158192;2148158192;2148172192;2148175192;2475259192;2475260192;2475274192;2475277192;2855847192;2855847192;2855861192;2855863192;3183423192;3183423192;3183437192;3183440192;3510541192;3510542192;3510556192;3510559192;3838773192;3838774192;3838788192;3838791192;4166706192;4166706192;4166721192;4166724192;4494744192;4494744192;4494759192;4494761192;4823740192;4823740192;4823754192;4823756192;5151146192;5151146192;5151160192;5151163192;5478041192;5478041192;5478054192;5478057192;5802696192;5802697192;5802710192;5802713192;6128075192;6128075192;6128089192;6128092192;6453861192;6453862192;6453875192;6453877192
119,ApplyGradientDescent,0.000,0.129,13289.474,17.089,1,0.000,3076,0.231, 0:(256) 1:(1) 2:(256)->(256) -t f32 -use_locking 0,GPU-0,13289.474,0.000,13289.474,1.00,13289.473684210527,0.0,13289.473684210527,0.009188,0.000000,0.009187,99.714687,0.000000,99.699912,1.000000,0,1.000000,0.000043,0.000000,0.000043,99.999641,0.000000,99.999641,3076.000000,0,3076.000000,0.008716,0.000000,0.008716,append_apply_gradient_ops/GradientDescent/update_v/cg/conv4/biases/ApplyGradientDescent,5000,2.2523203670786334,9.877267573696138,1309,13429,12119,14738,13000.0,13000.0,14000.0,13000;13000;13000;13000;14000;13000;14000;13000;13000;12000,109399192,109400192,109413192,109417192,563128192;563129192;563142192;563146192;890615192;890616192;890629192;890632192;1218366192;1218366192;1218379192;1218383192;1545132192;1545133192;1545147192;1545150192;1871559192;1871560192;1871573192;1871577192;2198890192;2198892192;2198906192;2198910192;2525986192;2525987192;2526000192;2526004192;2905989192;2905990192;2906003192;2906006192;3234091192;3234092192;3234104192;3234108192;3561362192;3561364192;3561380192;3561385192;3889285192;3889286192;3889299192;3889303192;4217815192;4217815192;4217828192;4217832192;4545516192;4545517192;4545530192;4545533192;4873919192;4873920192;4873933192;4873937192;5202458192;5202459192;5202473192;5202477192;5527821192;5527822192;5527835192;5527838192;5852996192;5852997192;5853010192;5853014192;6178102192;6178103192;6178115192;6178119192;6504859192;6504860192;6504873192;6504877192
120,Mul,0.000,0.001,13026.316,0.067,1,0.000,12,0.001, 0:(1) 1:(1)->(1) -t f32,GPU-0,13026.316,0.000,13026.316,1.00,13026.315789473683,0.0,13026.315789473683,0.009006,0.000000,0.009005,99.723694,0.000000,99.708917,1.000000,0,1.000000,0.000000,0.000000,0.000000,99.999999,0.000000,99.999999,12.000000,0,12.000000,0.008555,0.000000,0.008555,tower_0/v/mul,2000,0.8643518207620635,4.936529562200096,894,13071,12177,13966,13000.0,13000.0,13000.0,12000;12000;13000;13000;14000;14000;13000;13000;14000;13000,16683192,16683192,16695192,16697192,470882192;470882192;470894192;470895192;795382192;795382192;795395192;795397192;1123709192;1123710192;1123723192;1123725192;1451245192;1451245192;1451259192;1451261192;1777723192;1777723192;1777737192;1777739192;2104466192;2104467192;2104480192;2104482192;2431405192;2431406192;2431419192;2431421192;2810884192;2810884192;2810898192;2810900192;3139533192;3139534192;3139547192;3139549192;3467437192;3467438192;3467451192;3467453192;3795314192;3795315192;3795327192;3795329192;4122555192;4122556192;4122568192;4122570192;4451096192;4451096192;4451109192;4451111192;4780211192;4780212192;4780227192;4780229192;5107275192;5107275192;5107288192;5107290192;5435042192;5435042192;5435056192;5435058192;5761111192;5761112192;5761125192;5761127192;6086248192;6086249192;6086262192;6086264192;6412461192;6412461192;6412474192;6412476192
121,ApplyGradientDescent,0.000,0.203,12605.263,25.622,1,0.000,4612,0.366, 0:(384) 1:(1) 2:(384)->(384) -t f32 -use_locking 0,GPU-0,12605.263,0.000,12605.263,1.00,12605.263157894738,0.0,12605.263157894738,0.008715,0.000000,0.008714,99.732409,0.000000,99.717631,1.000000,0,1.000000,0.000064,0.000000,0.000064,99.999350,0.000000,99.999350,4612.000000,0,4612.000000,0.008261,0.000000,0.008261,append_apply_gradient_ops/GradientDescent/update_v/cg/conv3/biases/ApplyGradientDescent,5000,0.9366177744426828,3.414275996112732,754,12667,11912,13421,12000.0,13000.0,13000.0,12000;12000;12000;12000;13000;13000;13000;12000;13000;12000,121490192,121491192,121503192,121507192,575021192;575022192;575034192;575037192;902481192;902482192;902494192;902498192;1230238192;1230239192;1230251192;1230255192;1557092192;1557092192;1557105192;1557108192;1883607192;1883607192;1883620192;1883623192;2210943192;2210944192;2210957192;2210960192;2538043192;2538043192;2538055192;2538059192;2917867192;2917868192;2917881192;2917885192;3245917192;3245918192;3245930192;3245934192;3573597192;3573598192;3573611192;3573614192;3901281192;3901282192;3901294192;3901297192;4229802192;4229803192;4229815192;4229819192;4557553192;4557554192;4557566192;4557569192;4885816192;4885817192;4885829192;4885833192;5214621192;5214622192;5214635192;5214639192;5539757192;5539758192;5539770192;5539774192;5865115192;5865116192;5865129192;5865132192;6190086192;6190086192;6190099192;6190103192;6517189192;6517190192;6517203192;6517207192
122,AddN,0.000,0.103,12421.053,12.800,192,0.015,2304,0.185, 0:(192) 1:(192)->(192) -N i: 2 -t f32,GPU-0,12421.053,0.000,12421.053,1.00,12421.052631578947,0.0,12421.052631578947,0.008588,0.000000,0.008587,99.740997,0.000000,99.726218,192.000000,0,192.000000,0.000032,0.000000,0.000032,99.999834,0.000000,99.999833,2304.000000,0,2304.000000,0.008148,0.000000,0.008148,tower_0/v/gradients/AddN_12,4000,1.1840323418635126,4.850354346277605,833,12476,11643,13310,12000.0,12000.0,13000.0,12000;12000;13000;13000;11000;11000;13000;12000;13000;12000,136775192,136776192,136788192,136791192,590391192;590391192;590403192;590406192;917604192;917605192;917618192;917621192;1245374192;1245375192;1245388192;1245390192;1572169192;1572170192;1572181192;1572184192;1898838192;1898839192;1898850192;1898853192;2226175192;2226175192;2226188192;2226190192;2553257192;2553258192;2553270192;2553272192;2932949192;2932950192;2932963192;2932965192;3260981192;3260982192;3260994192;3260996192;3588722192;3588723192;3588735192;3588737192;3916501192;3916501192;3916514192;3916516192;4244955192;4244956192;4244969192;4244972192;4572784192;4572785192;4572797192;4572800192;4901155192;4901156192;4901169192;4901171192;5229905192;5229906192;5229918192;5229920192;5554870192;5554871192;5554885192;5554888192;5880392192;5880392192;5880405192;5880407192;6205292192;6205293192;6205305192;6205308192;6532762192;6532762192;6532775192;6532778192
