rank by total time,time for 1 occ (ns),gpu time for 1 occ (ns),cpu time for 1 occ (ns),occurence (in a batch; for RNNs - in all batches),total time,total gpu time,total cpu time,rel time % (in a batch; for RNNs - in all batches),gpu rel time % (in a batch; for RNNs - in all batches),cpu rel time % (in a batch; for RNNs - in all batches),cumulative time (ns),cumulative time (%),cumulative gpu time (ns),cumulative gpu time (%),cumulative cpu time (ns),cumulative cpu time (%),Num GOps in 1 occ,Total GOps in all occ,Achieved CPU GOps/sec,Achieved GPU GOps/sec,Achieved total GOps/sec,Num bytes (if 32b data),Num bytes for all occ (if 32b data),Achieved bandwidth GB/sec,Device bandwidth GB/s,Memory time for all occ,(total time) - (memory time for all occ),GPU bandwidth utilization % (=100%*(num_bytes/time)/(peak GB/sec)),GPU compute utilization % (=100%*(num_ops/time)/(peak GOps/sec)),Potential optimization score from bandwidth underutilization,Potential optimization score from compute underutilization,Overall potential optimization score (=duration*min(compute bandwidth underutilization)),Op name,Device,Op config,Ops aggregated,intra op gap ((all end-all start)-(op end-op start) ns),skewness,kurtosis,unbiased std,mean,mean-std,mean+std,25th percentile,50th percentile,75th percentile,measured op time (ns),1st batch all start,1st batch op start,1st batch op end,1st batch all end,batch2 all start; batch2 op start; batch2 op end; batch2 all end; batch 3 all start etc.
11,5083289.474,5083289.474,0.000,1.000,5083289.474,5083289.474,0.000,3.572,3.573,0.000,75027289.474,52.722,75027289.474,52.730,0.000,0.000,57.3308928000000,57.3308928000000,0.000,11278.306,11278.306,96780304.000,96780304.000,19.0389125980379,180.000,537.668,5082751.805,10.577,264.129,3.016,0.000,0.000,Conv2DBackpropFilter,GPU-0, 0:(128x64x27x27) 1:(4) 2:(128x192x27x27)->(5x5x64x192) -t f32 -data_format NHWC -p s -cudnn 1,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropFilter,5000,1.8918023197297655,7.044131425736029,122218,5095452,4973234,5217670,5026000.0,5053500.0,5132000.0,5064000;5079000;5067000;5048000;5031000;5066000;5338000;5072000;5090000;5140000,133841880,133842880,138999880,139003880,624587880;624588880;629761880;629766880;965193880;965194880;970360880;970365880;1309856880;1309858880;1315043880;1315048880;1704079880;1704080880;1709243880;1709250880;2053957880;2053958880;2059122880;2059126880;2398835880;2398836880;2404450880;2404456880;2738938880;2738939880;2744107880;2744111880;3081834880;3081835880;3087023880;3087027880;3420814880;3420815880;3426051880;3426055880;3764703880;3764704880;3770391880;3770395880;4111473880;4111474880;4116798880;4116802880;4472007880;4472008880;4477450880;4477454880;4812608880;4812608880;4817748880;4817753880;5150461880;5150461880;5156025880;5156031880;5495453880;5495453880;5500581880;5500585880;5835483880;5835484880;5840625880;5840629880;6196123880;6196125880;6201764880;6201775880;6572895880;6572896880;6578039880;6578043880;6936946880;6936947880;6942180880;6942185880
12,5038947.368,5038947.368,0.000,1.000,5038947.368,5038947.368,0.000,3.541,3.541,0.000,80066236.842,56.263,80066236.842,56.272,0.000,0.000,28.7079137280000,28.7079137280000,0.000,5697.205,5697.205,52494352.000,52494352.000,10.4177218299561,180.000,291.635,5038655.733,5.788,133.424,3.159,0.000,0.000,Conv2DBackpropInput,GPU-0, 0:(4) 1:(3x3x192x384) 2:(128x384x13x13)->(128x192x13x13) -t f32 -data_format NHWC -p s -cudnn 1,tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropInput,5000,1.769095886191153,6.032630874104325,174593,5059071,4884478,5233665,4954000.0,5012000.0,5082250.0,5016000;5071000;5321000;5027000;4946000;5304000;5023000;5237000;5051000;5086000,114218880,114219880,119338880,119342880,604833880;604834880;610012880;610016880;945315880;945315880;950768880;950773880;1288054880;1288054880;1293199880;1293203880;1683320880;1683321880;1688649880;1688655880;2033265880;2033266880;2038684880;2038688880;2378439880;2378439880;2383577880;2383582880;2718997880;2718998880;2724343880;2724347880;3062148880;3062148880;3067308880;3067312880;3400736880;3400737880;3405941880;3405945880;3744062880;3744063880;3749177880;3749181880;4090878880;4090879880;4096002880;4096006880;4451137880;4451138880;4456667880;4456671880;4793040880;4793041880;4798181880;4798185880;5130958880;5130959880;5136056880;5136061880;5476035880;5476036880;5481116880;5481120880;5816017880;5816018880;5821134880;5821137880;6175206880;6175207880;6181004880;6181014880;6552457880;6552457880;6557591880;6557595880;6915476880;6915476880;6921154880;6921158880
13,4753184.211,4753184.211,0.000,1.000,4753184.211,4753184.211,0.000,3.340,3.341,0.000,84819421.053,59.603,84819421.053,59.613,0.000,0.000,57.3308928000000,57.3308928000000,0.000,12061.576,12061.576,96780288.000,96780288.000,20.3611481721395,180.000,537.668,4752646.542,11.312,282.473,2.795,0.000,0.000,Conv2D,GPU-0, 0:(128x64x27x27) 1:(5x5x64x192)->(128x192x27x27) -t f32 -data_format NHWC -p s -cudnn 1,tower_0/v/cg/conv1/conv2d/Conv2D,6000,1.583366537374253,4.01254372096657,475024,4793262,4318238,5268286,4509750.0,4615500.0,4764500.0,5273000;5021000;4658000;4626000;4625000;4470000;4470000;4751000;4474000;4472000,20549880,20549880,27721880,27727880,512435880;512435880;517610880;517615880;850924880;850925880;855731880;855735880;1194125880;1194125880;1198892880;1198897880;1589845880;1589845880;1594605880;1594609880;1938375880;1938375880;1942981880;1942985880;2282830880;2282831880;2287439880;2287444880;2626415880;2626415880;2631301880;2631306880;2968721880;2968721880;2973342880;2973347880;3305764880;3305764880;3310372880;3310376880;3647904880;3647905880;3652552880;3652556880;3994550880;3994551880;3999152880;3999157880;4351932880;4351932880;4357837880;4357842880;4699216880;4699216880;4704408880;4704413880;5038142880;5038142880;5044318880;5044324880;5384514880;5384514880;5389201880;5389208880;5722891880;5722891880;5727663880;5727668880;6073848880;6073848880;6078896880;6078904880;6455486880;6455487880;6460159880;6460164880;6814176880;6814177880;6819463880;6819471880
14,4478578.947,4478578.947,0.000,1.000,4478578.947,4478578.947,0.000,3.147,3.148,0.000,89298000.000,62.750,89298000.000,62.760,0.000,0.000,57.3308928000000,57.3308928000000,0.000,12801.135,12801.135,96780304.000,96780304.000,21.6096009777538,180.000,537.668,4478041.279,12.005,299.792,2.612,0.000,0.000,Conv2DBackpropInput,GPU-0, 0:(4) 1:(5x5x64x192) 2:(128x192x27x27)->(128x64x27x27) -t f32 -data_format NHWC -p s -cudnn 1,tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/Conv2DBackpropInput,5000,1.5283452999394807,5.002444177474966,111957,4488690,4376733,4600648,4418000.0,4450000.0,4507250.0,4484000;4478000;4442000;4453000;4873000;4756000;4448000;4482000;4487000;4514000,128712880,128713880,133316880,133320880,619429880;619430880;624057880;624061880;960076880;960077880;964661880;964666880;1304033880;1304034880;1309277880;1309285880;1698514880;1698515880;1703535880;1703541880;2048535880;2048535880;2053423880;2053428880;2393712880;2393713880;2398298880;2398302880;2733791880;2733792880;2738409880;2738413880;3076692880;3076692880;3081304880;3081308880;3415637880;3415637880;3420281880;3420286880;3759578880;3759579880;3764163880;3764168880;4106343880;4106343880;4110941880;4110945880;4466296880;4466297880;4471466880;4471471880;4807488880;4807489880;4812079880;4812084880;5145384880;5145385880;5149927880;5149932880;5490365880;5490366880;5494927880;5494931880;5830388880;5830388880;5834955880;5834959880;6190683880;6190683880;6195294880;6195301880;6567778880;6567779880;6572362880;6572366880;6931635880;6931636880;6936411880;6936415880
15,3073842.105,3073842.105,0.000,1.000,3073842.105,3073842.105,0.000,2.160,2.160,0.000,92371842.105,64.910,92371842.105,64.920,0.000,0.000,9.6636764160000,9.6636764160000,0.000,3143.843,3143.843,157810688.000,157810688.000,51.3398810335086,180.000,876.726,3072965.379,28.522,73.626,1.436,0.462,0.462,MatMul,GPU-0, 0:(128x9216) 1:(9216x4096)->(128x4096) -t f32 -tr_a 0 -tr_b 0,tower_0/v/cg/affine0/xw_plus_b/MatMul,3000,0.3041702534220356,3.4084735519701734,114968,3076405,2961437,3191373,2992250.0,3095000.0,3162000.0,3166000;3229000;3161000;3175000;3164000;2994000;2968000;2993000;2992000;2923000,55096880,55096880,58295880,58298880,544979880;544980880;548241880;548244880;885317880;885317880;888511880;888514880;1228455880;1228455880;1231664880;1231667880;1624042880;1624043880;1627242880;1627246880;1971603880;1971604880;1974631880;1974633880;2317055880;2317055880;2320056880;2320059880;2659080880;2659081880;2662105880;2662107880;3001574880;3001574880;3004599880;3004602880;3339310880;3339311880;3342267880;3342271880;3681054880;3681055880;3684089880;3684093880;4027864880;4027864880;4030984880;4030987880;4385589880;4385589880;4388545880;4388548880;4733363880;4733363880;4736640880;4736645880;5072253880;5072253880;5075416880;5075420880;5417923880;5417923880;5420995880;5420999880;5756959880;5756959880;5760164880;5760167880;6109247880;6109247880;6112466880;6112470880;6489826880;6489826880;6492911880;6492914880;6848665880;6848665880;6852131880;6852135880
16,2903263.158,2903263.158,0.000,1.000,2903263.158,2903263.158,0.000,2.040,2.040,0.000,95275105.263,66.950,95275105.263,66.961,0.000,0.000,0.0000000010000,0.0000000010000,0.000,0.000,0.000,452984836.000,452984836.000,156.0261028244081,180.000,2516.582,2900746.575,86.681,0.000,0.170,0.000,0.170,ApplyGradientDescent,GPU-0, 0:(9216x4096) 1:(1) 2:(9216x4096)->(9216x4096) -t f32 -use_locking 0,append_apply_gradient_ops/GradientDescent/update_v/cg/affine0/weights/ApplyGradientDescent,6000,3.146047641631657,12.153812601690687,171760,2933881,2762121,3105641,2875000.0,2879000.0,2881750.0,2880000;2884000;2878000;2880000;2877000;3471000;2875000;2885000;3380000;2879000,77292880,77293880,80192880,80197880,567446880;567447880;570349880;570352880;907515880;907515880;910410880;910414880;1250760880;1250761880;1253659880;1253664880;1646320880;1646321880;1649220880;1649227880;1993799880;1993800880;1997289880;1997294880;2340222880;2340223880;2343114880;2343118880;2680891880;2680892880;2683796880;2683801880;3023553880;3023554880;3026951880;3026955880;3361485880;3361485880;3364382880;3364386880;3704846880;3704846880;3707789880;3707793880;4050864880;4050865880;4053992880;4053996880;4409195880;4409196880;4412091880;4412096880;4755899880;4755900880;4758797880;4758801880;5094260880;5094260880;5097153880;5097156880;5439524880;5439524880;5442414880;5442418880;5779151880;5779151880;5782046880;5782049880;6135200880;6135201880;6138341880;6138345880;6512584880;6512585880;6516289880;6516293880;6874432880;6874433880;6877336880;6877340880
17,2902947.368,2902947.368,0.000,1.000,2902947.368,2902947.368,0.000,2.040,2.040,0.000,98178052.632,68.990,98178052.632,69.001,0.000,0.000,0.0377487360000,0.0377487360000,0.000,13.004,13.004,452984832.000,452984832.000,156.0430743346145,180.000,2516.582,2900430.786,86.691,0.305,0.170,1.932,0.170,AddN,GPU-0, 0:(9216x4096) 1:(9216x4096)->(9216x4096) -N i: 2 -t f32,tower_0/v/gradients/AddN_5,5000,4.448974440254989,24.54677808391169,203466,2936690,2733225,3140156,2872250.0,2877000.0,2881000.0,2882000;2881000;2877000;2877000;2881000;2879000;3200000;2886000;3205000;2877000,74350880,74351880,77253880,77257880,564504880;564504880;567404880;567408880;904579880;904580880;907474880;907478880;1247813880;1247814880;1250711880;1250716880;1643355880;1643356880;1646262880;1646269880;1990857880;1990858880;1993758880;1993761880;2336958880;2336959880;2340179880;2340183880;2677941880;2677942880;2680849880;2680853880;3020268880;3020269880;3023497880;3023504880;3358544880;3358545880;3361443880;3361447880;3700634880;3700635880;3704746880;3704752880;4047738880;4047739880;4050817880;4050821880;4406257880;4406258880;4409152880;4409156880;4752952880;4752952880;4755850880;4755855880;5091322880;5091323880;5094214880;5094220880;5436597880;5436598880;5439484880;5439487880;5776212880;5776213880;5779110880;5779114880;6131998880;6131999880;6135077880;6135087880;6509640880;6509641880;6512542880;6512546880;6871485880;6871486880;6874388880;6874392880
18,2836473.684,2836473.684,0.000,1.000,2836473.684,2836473.684,0.000,1.993,1.994,0.000,101014526.316,70.983,101014526.316,70.995,0.000,0.000,9.6636764160000,9.6636764160000,0.000,3406.933,3406.933,157810688.000,157810688.000,55.6362249642811,180.000,876.726,2835596.958,30.909,79.788,1.277,0.303,0.303,MatMul,GPU-0, 0:(128x9216) 1:(128x4096)->(9216x4096) -t f32 -tr_a 1 -tr_b 0,tower_0/v/gradients/tower_0/v/cg/affine0/xw_plus_b/MatMul_grad/MatMul_1,3000,5.86661677473706,36.88222936396747,473742,2906024,2432282,3379765,2806000.0,2854500.0,2869000.0,2857000;2910000;2860000;2889000;2872000;2997000;2828000;2709000;2713000;2862000,68471880,68471880,71349880,71352880,558526880;558527880;561460880;561466880;898693880;898694880;901575880;901578880;1241858880;1241858880;1244774880;1244781880;1637444880;1637445880;1640339880;1640343880;1984985880;1984986880;1988004880;1988008880;2331156880;2331157880;2334010880;2334014880;2671991880;2671992880;2674724880;2674729880;3014679880;3014679880;3017415880;3017420880;3352666880;3352666880;3355549880;3355554880;3694854880;3694854880;3697685880;3697688880;4041967880;4041968880;4044797880;4044802880;4400373880;4400373880;4403272880;4403276880;4746668880;4746668880;4749616880;4749622880;5085511880;5085511880;5088361880;5088364880;5430925880;5430925880;5433735880;5433738880;5770336880;5770336880;5773221880;5773224880;6125556880;6125557880;6128465880;6128474880;6503684880;6503684880;6506613880;6506617880;6862305880;6862306880;6868212880;6868221880
19,2829894.737,2829894.737,0.000,1.000,2829894.737,2829894.737,0.000,1.989,1.989,0.000,103844421.053,72.972,103844421.053,72.984,0.000,0.000,9.6636764160000,9.6636764160000,0.000,3414.854,3414.854,157810688.000,157810688.000,55.7655682190150,180.000,876.726,2829018.011,30.981,79.973,1.273,0.299,0.299,MatMul,GPU-0, 0:(128x4096) 1:(9216x4096)->(128x9216) -t f32 -tr_a 0 -tr_b 1,tower_0/v/gradients/tower_0/v/cg/affine0/xw_plus_b/MatMul_grad/MatMul,5000,0.9395897757341013,4.597068765048505,79077,2834405,2755327,2913482,2797000.0,2831000.0,2861000.0,2863000;2903000;2862000;2871000;2846000;2705000;2800000;3070000;2701000;2846000,71358880,71359880,74243880,74247880,561473880;561474880;564403880;564407880;901584880;901584880;904471880;904477880;1244791880;1244792880;1247699880;1247707880;1640349880;1640350880;1643222880;1643229880;1988014880;1988015880;1990743880;1990747880;2334020880;2334021880;2336843880;2336847880;2674736880;2674737880;2677832880;2677835880;3017426880;3017427880;3020153880;3020157880;3355559880;3355560880;3358430880;3358435880;3697694880;3697695880;3700518880;3700523880;4044809880;4044810880;4047625880;4047630880;4403283880;4403284880;4406130880;4406136880;4749631880;4749632880;4752834880;4752840880;5088371880;5088371880;5091217880;5091222880;5433744880;5433745880;5436496880;5436500880;5773230880;5773231880;5776100880;5776105880;6128485880;6128486880;6131545880;6131555880;6506624880;6506624880;6509527880;6509531880;6868230880;6868232880;6871364880;6871368880
20,2153131.579,2153131.579,0.000,1.000,2153131.579,2153131.579,0.000,1.513,1.513,0.000,105997552.632,74.485,105997552.632,74.497,0.000,0.000,0.0597196800000,0.0597196800000,0.000,27.736,27.736,222134272.000,222134272.000,103.1679968711424,180.000,1234.079,2151897.500,57.316,0.650,0.570,1.428,0.570,MaxPoolGrad,GPU-0, 0:(128x64x55x55) 1:(128x64x27x27) 2:(128x64x27x27)->(128x64x55x55) -t f32 -data_format NHWC -ksize list { i: 1 i: 3 i: 3 i: 1} -strides 1 2 2 1,tower_0/v/gradients/tower_0/v/cg/mpool0/MaxPool_grad/MaxPoolGrad,5000,3.6549978569891595,18.623109092125777,215714,2185476,1969762,2401190,2087750.0,2106500.0,2155250.0,2141000;2125000;2103000;3321000;2403000;2291000;2522000;2124000;2116000;2147000,139009880,139010880,141179880,141183880,629771880;629772880;631927880;631932880;970370880;970371880;972503880;972507880;1315057880;1315058880;1318428880;1318440880;1709258880;1709259880;1711708880;1711715880;2059131880;2059132880;2061454880;2061459880;2404464880;2404465880;2407027880;2407033880;2744117880;2744118880;2746271880;2746276880;3087033880;3087034880;3089179880;3089184880;3426060880;3426061880;3428238880;3428243880;3770402880;3770403880;3772796880;3772801880;4116808880;4116808880;4119174880;4119179880;4477460880;4477461880;4479605880;4479610880;4817759880;4817760880;4819920880;4819925880;5156039880;5156040880;5158577880;5158583880;5500591880;5500592880;5502710880;5502714880;5840635880;5840636880;5842781880;5842786880;6201786880;6201788880;6203893880;6203899880;6578049880;6578049880;6580497880;6580502880;6942190880;6942191880;6944422880;6944427880
21,1963315.789,1963315.789,0.000,1.000,1963315.789,1963315.789,0.000,1.380,1.380,0.000,107960868.421,75.865,107960868.421,75.877,0.000,0.000,0.0377487360000,0.0377487360000,0.000,19.227,19.227,301989892.000,301989892.000,153.8162600327051,180.000,1677.722,1961638.068,85.453,0.450,0.132,1.304,0.132,Mul,GPU-0, 0:(9216x4096) 1:(1)->(9216x4096) -t f32,tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_10_grad/mul,6000,5.674925851955089,35.33944515192654,24970,1967024,1942054,1991994,1959500.0,1963000.0,1966000.0,2122000;1971000;1965000;1966000;1966000;1963000;1962000;1965000;1963000;1963000,4114880,4115880,6260880,6265880,494170880;494170880;496160880;496163880;834393880;834394880;836378880;836380880;1177611880;1177612880;1179594880;1179597880;1573640880;1573640880;1575624880;1575627880;1922450880;1922450880;1924432880;1924434880;2267093880;2267094880;2269074880;2269076880;2610975880;2610975880;2612958880;2612960880;2952967880;2952967880;2954948880;2954951880;3289954880;3289954880;3291935880;3291939880;3632181880;3632181880;3634157880;3634159880;3978838880;3978839880;3980825880;3980828880;4334829880;4334830880;4336810880;4336813880;4683669880;4683670880;4685664880;4685667880;5022061880;5022062880;5024042880;5024045880;5368582880;5368583880;5370559880;5370562880;5706645880;5706646880;5708629880;5708632880;6057358880;6057359880;6059343880;6059346880;6439335880;6439336880;6441309880;6441311880;6799077880;6799078880;6801079880;6801084880
22,1911947.368,1911947.368,0.000,1.000,1911947.368,1911947.368,0.000,1.344,1.344,0.000,109872815.789,77.208,109872815.789,77.220,0.000,0.000,0.0247808000000,0.0247808000000,0.000,12.961,12.961,297369600.000,297369600.000,155.5323148071682,180.000,1652.053,1910295.315,86.407,0.304,0.115,1.272,0.115,ReluGrad,GPU-0, 0:(128x64x55x55) 1:(128x64x55x55)->(128x64x55x55) -t f32,tower_0/v/gradients/tower_0/v/cg/conv0/Relu_grad/ReluGrad,4000,4.015845080041115,17.87850499685995,37456,1919643,1882187,1957098,1908000.0,1912000.0,1915000.0,1912000;1912000;1907000;1907000;1915000;1912000;1907000;1918000;1916000;1913000,141263880,141263880,143193880,143197880,632014880;632014880;633946880;633951880;972588880;972588880;974513880;974518880;1319337880;1319338880;1321271880;1321276880;1711809880;1711809880;1713745880;1713749880;2061645880;2061646880;2063577880;2063582880;2407121880;2407121880;2409049880;2409052880;2746357880;2746358880;2748292880;2748296880;3089263880;3089264880;3091198880;3091202880;3428324880;3428325880;3430257880;3430262880;3773147880;3773148880;3775078880;3775083880;4119525880;4119526880;4121459880;4121463880;4479694880;4479694880;4481629880;4481632880;4820005880;4820005880;4821931880;4821935880;5158671880;5158671880;5160597880;5160601880;5502794880;5502794880;5504733880;5504737880;5842866880;5842867880;5844799880;5844803880;6203985880;6203985880;6206078880;6206082880;6580703880;6580703880;6582630880;6582634880;6944509880;6944509880;6946628880;6946636880
23,1897394.737,1897394.737,0.000,1.000,1897394.737,1897394.737,0.000,1.333,1.334,0.000,111770210.526,78.541,111770210.526,78.554,0.000,0.000,0.0179159040000,0.0179159040000,0.000,9.442,9.442,143328000.000,143328000.000,75.5393683860141,180.000,796.267,1896598.470,41.966,0.221,0.707,1.264,0.707,BiasAdd,GPU-0, 0:(128x192x27x27) 1:(192)->(128x192x27x27) -t f32 -data_format NHWC,tower_0/v/cg/conv1/BiasAdd,5000,-0.3890146760004318,1.1894556085808725,584314,1886357,1302043,2470671,1190250.0,2274500.0,2371250.0,1196000;1205000;2365000;2376000;2374000;2191000;2213000;1136000;2297000;2362000,27735880,27737880,28958880,28961880,517622880;517623880;518853880;518856880;855742880;855743880;858132880;858138880;1198902880;1198903880;1201305880;1201311880;1594615880;1594616880;1597011880;1597014880;1942991880;1942991880;1945204880;1945206880;2287449880;2287450880;2289687880;2289691880;2631311880;2631312880;2632469880;2632471880;2973354880;2973355880;2975676880;2975681880;3310382880;3310383880;3312765880;3312768880;3652562880;3652563880;3653747880;3653750880;3999162880;3999163880;4001538880;4001541880;4357848880;4357849880;4359439880;4359443880;4704420880;4704422880;4706289880;4706294880;5044332880;5044333880;5045829880;5045834880;5389216880;5389217880;5391584880;5391590880;5727673880;5727674880;5730063880;5730065880;6078915880;6078916880;6080181880;6080185880;6460169880;6460170880;6462602880;6462605880;6819482880;6819483880;6821234880;6821238880
24,1852894.737,1852894.737,0.000,1.000,1852894.737,1852894.737,0.000,1.302,1.302,0.000,113623105.263,79.843,113623105.263,79.856,0.000,0.000,0.0000000010000,0.0000000010000,0.000,0.000,0.000,158297104.000,158297104.000,85.4323242721204,180.000,879.428,1852015.308,47.462,0.000,0.619,0.000,0.619,Transpose,GPU-0, 0:(128x227x227x3) 1:(4)->(128x3x227x227),tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/Conv2DBackpropFilter-0-TransposeNHWCToNCHW-LayoutOptimizer,8000,-0.4758135114121729,2.8598860052613824,86280,1849976,1763697,1936256,1781250.0,1883500.0,1922000.0,1927000;1962000;1923000;1923000;1925000;1781000;1778000;1756000;1782000;1781000,6272880,6273880,8244880,8251880,496167880;496168880;498155880;498158880;836385880;836385880;838334880;838337880;1179601880;1179602880;1181551880;1181555880;1575631880;1575632880;1577583880;1577586880;1924439880;1924439880;1926247880;1926250880;2269080880;2269081880;2270885880;2270890880;2612965880;2612965880;2614748880;2614752880;2954955880;2954956880;2956767880;2956771880;3291944880;3291945880;3293753880;3293757880;3634164880;3634164880;3636015880;3636018880;3980832880;3980832880;3982615880;3982619880;4336818880;4336818880;4338631880;4338635880;4685672880;4685673880;4687748880;4687753880;5024050880;5024051880;5025982880;5025986880;5370566880;5370566880;5372436880;5372440880;5708636880;5708637880;5710580880;5710584880;6059350880;6059351880;6061307880;6061310880;6441315880;6441316880;6443200880;6443204880;6801090880;6801091880;6802762880;6802766880
25,1627868.421,1627868.421,0.000,1.000,1627868.421,1627868.421,0.000,1.144,1.144,0.000,115250973.684,80.987,115250973.684,81.000,0.000,0.000,0.0247808000000,0.0247808000000,0.000,15.223,15.223,198246656.000,198246656.000,121.7829730192858,180.000,1101.370,1626767.051,67.657,0.357,0.313,1.083,0.313,BiasAdd,GPU-0, 0:(128x64x55x55) 1:(64)->(128x64x55x55) -t f32 -data_format NHWC,tower_0/v/cg/conv0/BiasAdd,3000,1.4087583558465304,4.846747499266,84205,1634571,1550367,1718776,1571750.0,1626000.0,1648000.0,1644000;1671000;1642000;1649000;1645000;1562000;1569000;1565000;1577000;1841000,16164880,16164880,17827880,17830880,507413880;507413880;509102880;509105880;846215880;846215880;847877880;847880880;1189710880;1189710880;1191378880;1191381880;1585439880;1585439880;1587103880;1587106880;1933776880;1933776880;1935358880;1935360880;2278542880;2278542880;2280131880;2280134880;2622138880;2622138880;2623722880;2623725880;2963998880;2963999880;2965594880;2965596880;3301206880;3301207880;3303067880;3303069880;3643601880;3643602880;3645202880;3645204880;3989948880;3989948880;3991536880;3991539880;4347640880;4347640880;4349225880;4349228880;4694558880;4694558880;4696139880;4696141880;5033768880;5033768880;5035416880;5035419880;5380173880;5380174880;5381798880;5381800880;5718492880;5718492880;5720153880;5720155880;6069437880;6069437880;6071108880;6071111880;6451063880;6451064880;6452694880;6452697880;6809772880;6809772880;6811305880;6811308880
26,1397394.737,1397394.737,0.000,1.000,1397394.737,1397394.737,0.000,0.982,0.982,0.000,116648368.421,81.969,116648368.421,81.982,0.000,0.000,4.2949672960000,4.2949672960000,0.000,3073.553,3073.553,71303168.000,71303168.000,51.0257882902394,180.000,396.129,1396998.608,28.348,71.980,0.654,0.226,0.226,MatMul,GPU-0, 0:(128x4096) 1:(4096x4096)->(128x4096) -t f32 -tr_a 0 -tr_b 1,tower_0/v/gradients/tower_0/v/cg/affine1/xw_plus_b/MatMul_grad/MatMul,3000,4.70071356084038,28.318657535528967,103019,1408571,1305553,1511590,1372750.0,1404000.0,1428000.0,1437000;1457000;1429000;1429000;1435000;1353000;1342000;1355000;1352000;1428000,64155880,64155880,65613880,65616880,554180880;554180880;555658880;555661880;894378880;894379880;895829880;895831880;1237541880;1237542880;1238995880;1238999880;1633116880;1633117880;1634577880;1634581880;1980453880;1980453880;1982133880;1982136880;2326688880;2326689880;2328052880;2328056880;2667765880;2667765880;2669142880;2669145880;3010245880;3010245880;3011619880;3011622880;3348137880;3348138880;3349586880;3349589880;3690572880;3690573880;3691999880;3692002880;4037099880;4037099880;4038787880;4038791880;4396066880;4396067880;4397503880;4397506880;4742268880;4742269880;4743630880;4743633880;5081220880;5081220880;5082655880;5082658880;5426682880;5426682880;5428074880;5428077880;5766024880;5766025880;5767474880;5767477880;6120469880;6120470880;6122524880;6122532880;6498901880;6498902880;6500630880;6500633880;6857993880;6857993880;6859443880;6859446880
27,1391289.474,1391289.474,0.000,1.000,1391289.474,1391289.474,0.000,0.978,0.978,0.000,118039657.895,82.947,118039657.895,82.960,0.000,0.000,0.0179159040000,0.0179159040000,0.000,12.877,12.877,214990848.000,214990848.000,154.5263240083981,180.000,1194.394,1390095.080,85.848,0.302,0.089,0.926,0.089,ReluGrad,GPU-0, 0:(128x192x27x27) 1:(128x192x27x27)->(128x192x27x27) -t f32,tower_0/v/gradients/tower_0/v/cg/conv1/Relu_grad/ReluGrad,4000,5.153761379779965,30.440157407459985,191218,1425667,1234449,1616885,1378000.0,1381000.0,1384750.0,1386000;1378000;1376000;2568000;1375000;1379000;1387000;1377000;1382000;1596000,127204880,127204880,128607880,128611880,617894880;617895880;619295880;619302880;958576880;958576880;959970880;959974880;1301029880;1301030880;1303622880;1303633880;1696827880;1696827880;1698223880;1698227880;2047031880;2047032880;2048429880;2048433880;2392197880;2392198880;2393605880;2393609880;2732283880;2732284880;2733678880;2733682880;3075178880;3075178880;3076579880;3076584880;3413915880;3413915880;3415529880;3415533880;3758068880;3758068880;3759470880;3759474880;4104519880;4104520880;4106233880;4106237880;4464782880;4464782880;4466179880;4466185880;4805975880;4805976880;4807380880;4807384880;5143873880;5143873880;5145276880;5145281880;5488853880;5488854880;5490256880;5490260880;5828886880;5828887880;5830281880;5830286880;6188988880;6188989880;6190396880;6190405880;6566099880;6566100880;6567670880;6567674880;6929650880;6929651880;6931057880;6931063880
