Op_key, op_path, op_type, op_device, io_shapes, stream_all_time ,sum_stream_n_times, replica_gpu_compute_time, replica_cpu_compute_time,memcpy_time, total_time, stream_all_calls, sum_stream_n_calls,replica_gpu_compute_calls, replica_cpu_compute_calls, memcpy_calls, total_calls, all_start
append_apply_gradient_ops/GradientDescent/update_v/cg/affine2/biases/ApplyGradientDescent@GPU-0@ 0:(1001) 1:(1) 2:(1001)->(1001) -t f32 -use_locking 0,append_apply_gradient_ops/GradientDescent/update_v/cg/affine2/biases/ApplyGradientDescent,ApplyGradientDescent,GPU-0, 0:(1001) 1:(1) 2:(1001)->(1001) -t f32 -use_locking 0,3000,0,23000,0,0,0,1,0,1,0,0,0,[1552507415123543000, 1552507415123543000, 1552507415123566000, 1552507415123570000]
v/cg/conv3/biases/read@GPU-0@ 0:(384)->(384) -t f32,v/cg/conv3/biases/read,Identity,GPU-0, 0:(384)->(384) -t f32,0,0,500,0,0,0,0,0,1,0,0,0,[1552507415062435000, 1552507415062435200, 1552507415062435700, 1552507415062438000]
tower_0/v/l2_loss/L2Loss_15@GPU-0@ 0:(1001)->(1) -t f32,tower_0/v/l2_loss/L2Loss_15,L2Loss,GPU-0, 0:(1001)->(1) -t f32,4000,0,25000,0,0,0,1,0,1,0,0,0,[1552507415062445000, 1552507415062445000, 1552507415062470000, 1552507415062472000]
tower_0/v/cg/Reshape/shape@GPU-0@ 0:(none)->(2) -t i32,tower_0/v/cg/Reshape/shape,Const,GPU-0, 0:(none)->(2) -t i32,0,0,500,0,0,0,0,0,1,0,0,0,[1552507415062164000, 1552507415062164200, 1552507415062164700, 1552507415062167000]
tower_0/v/cg/dropout0_1/dropout/dropout/Shape@GPU-0@ 0:(none)->(2) -t i32,tower_0/v/cg/dropout0_1/dropout/dropout/Shape,Const,GPU-0, 0:(none)->(2) -t i32,0,0,1000,0,0,0,0,0,1,0,0,0,[1552507415062149000, 1552507415062149000, 1552507415062150000, 1552507415062151000]
tower_0/v/add@GPU-0@ 0:(1) 1:(1)->(1) -t f32,tower_0/v/add,Add,GPU-0, 0:(1) 1:(1)->(1) -t f32,3000,0,22000,0,0,0,1,0,1,0,0,0,[1552507415123975000, 1552507415123975000, 1552507415123997000, 1552507415124001000]
tower_0/v/gradients/AddN_14@GPU-0@ 0:(64) 1:(64)->(64) -N i: 2 -t f32,tower_0/v/gradients/AddN_14,AddN,GPU-0, 0:(64) 1:(64)->(64) -N i: 2 -t f32,2000,0,20000,0,0,0,1,0,1,0,0,0,[1552507415212523000, 1552507415212524000, 1552507415212544000, 1552507415212547000]
tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_10_grad/mul@GPU-0@ 0:(9216x4096) 1:(1)->(9216x4096) -t f32,tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_10_grad/mul,Mul,GPU-0, 0:(9216x4096) 1:(1)->(9216x4096) -t f32,2122000,0,2145000,0,0,0,1,0,1,0,0,0,[1552507415065336000, 1552507415065337000, 1552507415067482000, 1552507415067487000]
ConstantFolding/tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/ShapeN-matshapes-1@GPU-0@ 0:(3x3x384x256) 1:(128x384x13x13)->(4),ConstantFolding/tower_0/v/gradients/tower_0/v/cg/conv4/conv2d/Conv2D_grad/ShapeN-matshapes-1,ShapeN-matshapes-1,GPU-0, 0:(3x3x384x256) 1:(128x384x13x13)->(4),0,0,1000,0,0,0,0,0,1,0,0,0,[1552507415108817000, 1552507415108817000, 1552507415108818000, 1552507415108819000]
tower_0/v/gradients/tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy_grad/ExpandDims@GPU-0@ 0:(none)->(128) -t f32 -Tdim i32,tower_0/v/gradients/tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/xentropy/xentropy_grad/ExpandDims,Const,GPU-0, 0:(none)->(128) -t f32 -Tdim i32,0,0,2000,0,0,0,0,0,1,0,0,0,[1552507415062116000, 1552507415062117000, 1552507415062119000, 1552507415062120000]
tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropInput@GPU-0@ 0:(4) 1:(3x3x192x384) 2:(128x384x13x13)->(128x192x13x13) -t f32 -data_format NHWC -p s -cudnn 1,tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropInput,Conv2DBackpropInput,GPU-0, 0:(4) 1:(3x3x192x384) 2:(128x384x13x13)->(128x192x13x13) -t f32 -data_format NHWC -p s -cudnn 1,5016000,0,5119000,0,0,0,1,0,1,0,0,0,[1552507415175440000, 1552507415175441000, 1552507415180560000, 1552507415180564000]
tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_6_grad/mul@GPU-0@ 0:(3x3x384x384) 1:(1)->(3x3x384x384) -t f32,tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_6_grad/mul,Mul,GPU-0, 0:(3x3x384x384) 1:(1)->(3x3x384x384) -t f32,65000,0,84000,0,0,0,1,0,1,0,0,0,[1552507415070400000, 1552507415070400000, 1552507415070484000, 1552507415070487000]
global_step@CPU-0@ 0:(none)->(1) -t i64,global_step,VariableV2,CPU-0, 0:(none)->(1) -t i64,0,0,0,8000,0,0,0,0,0,1,0,0,[1552507415061985000, 1552507415061986000, 1552507415061994000, 1552507415061997000]
tower_0/v/l2_loss/L2Loss@GPU-0@ 0:(11x11x3x64)->(1) -t f32,tower_0/v/l2_loss/L2Loss,L2Loss,GPU-0, 0:(11x11x3x64)->(1) -t f32,6000,0,440000,0,0,0,1,0,1,0,0,0,[1552507415069480000, 1552507415069481000, 1552507415069921000, 1552507415069924000]
append_apply_gradient_ops/GradientDescent@GPU-0@ 0:(none)->(none),append_apply_gradient_ops/GradientDescent,NoOp,GPU-0, 0:(none)->(none),0,0,1000,0,0,0,0,0,1,0,0,0,[1552507415212623000, 1552507415212624000, 1552507415212625000, 1552507415212626000]
tower_0/v/cg/conv4/conv2d/Conv2D@GPU-0@ 0:(128x384x13x13) 1:(3x3x384x256)->(128x256x13x13) -t f32 -data_format NHWC -p s -cudnn 1,tower_0/v/cg/conv4/conv2d/Conv2D,Conv2D,GPU-0, 0:(128x384x13x13) 1:(3x3x384x256)->(128x256x13x13) -t f32 -data_format NHWC -p s -cudnn 1,6271000,0,6359000,0,0,0,1,0,1,0,0,0,[1552507415108820000, 1552507415108820000, 1552507415115179000, 1552507415115183000]
v/cg/affine0/weights/read@GPU-0@ 0:(9216x4096)->(9216x4096) -t f32,v/cg/affine0/weights/read,Identity,GPU-0, 0:(9216x4096)->(9216x4096) -t f32,0,0,1000,0,0,0,0,0,1,0,0,0,[1552507415062405000, 1552507415062406000, 1552507415062407000, 1552507415062408000]
tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/Conv2DBackpropFilter-0-TransposeNHWCToNCHW-LayoutOptimizer@GPU-0@ 0:(128x227x227x3) 1:(4)->(128x3x227x227),tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/Conv2DBackpropFilter-0-TransposeNHWCToNCHW-LayoutOptimizer,Transpose,GPU-0, 0:(128x227x227x3) 1:(4)->(128x3x227x227),1927000,0,1971000,0,0,0,1,0,1,0,0,0,[1552507415067494000, 1552507415067495000, 1552507415069466000, 1552507415069473000]
tower_0/v/l2_loss/L2Loss_11@GPU-0@ 0:(4096)->(1) -t f32,tower_0/v/l2_loss/L2Loss_11,L2Loss,GPU-0, 0:(4096)->(1) -t f32,7000,0,23000,0,0,0,1,0,1,0,0,0,[1552507415064324000, 1552507415064325000, 1552507415064348000, 1552507415064351000]
tower_0/v/gradients/tower_0/v/cg/conv0/BiasAdd_grad/BiasAddGrad@GPU-0@ 0:(128x64x55x55)->(64) -t f32 -data_format NHWC,tower_0/v/gradients/tower_0/v/cg/conv0/BiasAdd_grad/BiasAddGrad,BiasAddGrad,GPU-0, 0:(128x64x55x55)->(64) -t f32 -data_format NHWC,613000,0,677000,0,0,0,1,0,1,0,0,0,[1552507415204495000, 1552507415204495000, 1552507415205172000, 1552507415205175000]
tower_0/v/cg/conv1/BiasAdd@GPU-0@ 0:(128x192x27x27) 1:(192)->(128x192x27x27) -t f32 -data_format NHWC,tower_0/v/cg/conv1/BiasAdd,BiasAdd,GPU-0, 0:(128x192x27x27) 1:(192)->(128x192x27x27) -t f32 -data_format NHWC,1196000,0,1221000,0,0,0,1,0,1,0,0,0,[1552507415088957000, 1552507415088959000, 1552507415090180000, 1552507415090183000]
tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/div@GPU-0@ 0:(1) 1:(1)->(1) -t f32,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/div,Mul,GPU-0, 0:(1) 1:(1)->(1) -t f32,2000,0,21000,0,0,0,1,0,1,0,0,0,[1552507415123063000, 1552507415123064000, 1552507415123085000, 1552507415123087000]
tower_0/v/gradients/AddN@GPU-0@ 0:(1001) 1:(1001)->(1001) -N i: 2 -t f32,tower_0/v/gradients/AddN,AddN,GPU-0, 0:(1001) 1:(1001)->(1001) -N i: 2 -t f32,3000,0,20000,0,0,0,1,0,1,0,0,0,[1552507415123089000, 1552507415123090000, 1552507415123110000, 1552507415123113000]
tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_12_grad/mul@GPU-0@ 0:(4096x4096) 1:(1)->(4096x4096) -t f32,tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_12_grad/mul,Mul,GPU-0, 0:(4096x4096) 1:(1)->(4096x4096) -t f32,872000,0,899000,0,0,0,1,0,1,0,0,0,[1552507415063418000, 1552507415063418000, 1552507415064317000, 1552507415064320000]
tower_0/v/gradients/tower_0/v/cg/affine2/xw_plus_b/MatMul_grad/MatMul@GPU-0@ 0:(128x1001) 1:(4096x1001)->(128x4096) -t f32 -tr_a 0 -tr_b 1,tower_0/v/gradients/tower_0/v/cg/affine2/xw_plus_b/MatMul_grad/MatMul,MatMul,GPU-0, 0:(128x1001) 1:(4096x1001)->(128x4096) -t f32 -tr_a 0 -tr_b 1,379000,0,399000,0,0,0,1,0,1,0,0,0,[1552507415122657000, 1552507415122657000, 1552507415123056000, 1552507415123060000]
tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/Sum@GPU-0@ 0:(128) 1:(1)->(1) -t f32 -Tidx i32 -keep_dims b: 0,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/Sum,Sum,GPU-0, 0:(128) 1:(1)->(1) -t f32 -Tidx i32 -keep_dims b: 0,3000,0,26000,0,0,0,1,0,1,0,0,0,[1552507415122214000, 1552507415122214000, 1552507415122240000, 1552507415122244000]
tower_0/v/gradients/tower_0/v/cg/Reshape_grad/Reshape@GPU-0@ 0:(128x9216) 1:(4)->(128x6x6x256) -t f32 -Tshape i32,tower_0/v/gradients/tower_0/v/cg/Reshape_grad/Reshape,Reshape,GPU-0, 0:(128x9216) 1:(4)->(128x6x6x256) -t f32 -Tshape i32,0,0,2000,0,0,0,0,0,1,0,0,0,[1552507415138481000, 1552507415138481000, 1552507415138483000, 1552507415138485000]
tower_0/v/gradients/tower_0/v/cg/conv2/BiasAdd_grad/BiasAddGrad@GPU-0@ 0:(128x384x13x13)->(384) -t f32 -data_format NHWC,tower_0/v/gradients/tower_0/v/cg/conv2/BiasAdd_grad/BiasAddGrad,BiasAddGrad,GPU-0, 0:(128x384x13x13)->(384) -t f32 -data_format NHWC,228000,0,282000,0,0,0,1,0,1,0,0,0,[1552507415180569000, 1552507415180570000, 1552507415180852000, 1552507415180854000]
tower_0/v/cg/dropout0/dropout/dropout/add@GPU-0@ 0:(1) 1:(128x4096)->(128x4096) -t f32,tower_0/v/cg/dropout0/dropout/dropout/add,Add,GPU-0, 0:(1) 1:(128x4096)->(128x4096) -t f32,28000,0,45000,0,0,0,1,0,1,0,0,0,[1552507415070771000, 1552507415070772000, 1552507415070817000, 1552507415070819000]
tower_0/v/gradients/tower_0/v/cg/conv0/Relu_grad/ReluGrad@GPU-0@ 0:(128x64x55x55) 1:(128x64x55x55)->(128x64x55x55) -t f32,tower_0/v/gradients/tower_0/v/cg/conv0/Relu_grad/ReluGrad,ReluGrad,GPU-0, 0:(128x64x55x55) 1:(128x64x55x55)->(128x64x55x55) -t f32,1912000,0,1930000,0,0,0,1,0,1,0,0,0,[1552507415202485000, 1552507415202485000, 1552507415204415000, 1552507415204419000]
tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_9_grad/mul@GPU-0@ 0:(256) 1:(1)->(256) -t f32,tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_9_grad/mul,Mul,GPU-0, 0:(256) 1:(1)->(256) -t f32,2000,0,18000,0,0,0,1,0,1,0,0,0,[1552507415070697000, 1552507415070697000, 1552507415070715000, 1552507415070717000]
main_fetch_group/_41@CPU-0@ 0:(none)->(1),main_fetch_group/_41,Identity,CPU-0, 0:(none)->(1),0,0,0,1000,0,0,0,0,0,1,0,0,[1552507415212724000, 1552507415212725000, 1552507415212726000, 1552507415212730000]
tower_0/v/cg/conv0/conv2d/Conv2D@GPU-0@ 0:(128x3x227x227) 1:(11x11x3x64)->(128x64x55x55) -t f32 -data_format NHWC -strides list { i: 1 i: 4 i: 4 i: 1} -cudnn 1,tower_0/v/cg/conv0/conv2d/Conv2D,Conv2D,GPU-0, 0:(128x3x227x227) 1:(11x11x3x64)->(128x64x55x55) -t f32 -data_format NHWC -strides list { i: 1 i: 4 i: 4 i: 1} -cudnn 1,6298000,0,6395000,0,0,0,1,0,1,0,0,0,[1552507415070821000, 1552507415070822000, 1552507415077217000, 1552507415077221000]
append_apply_gradient_ops/GradientDescent/update_v/cg/affine2/weights/ApplyGradientDescent@GPU-0@ 0:(4096x1001) 1:(1) 2:(4096x1001)->(4096x1001) -t f32 -use_locking 0,append_apply_gradient_ops/GradientDescent/update_v/cg/affine2/weights/ApplyGradientDescent,ApplyGradientDescent,GPU-0, 0:(4096x1001) 1:(1) 2:(4096x1001)->(4096x1001) -t f32 -use_locking 0,315000,0,331000,0,0,0,1,0,1,0,0,0,[1552507415123572000, 1552507415123572000, 1552507415123903000, 1552507415123907000]
tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_15_grad/mul@GPU-0@ 0:(1001) 1:(1)->(1001) -t f32,tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_15_grad/mul,Mul,GPU-0, 0:(1001) 1:(1)->(1001) -t f32,2000,0,24000,0,0,0,1,0,1,0,0,0,[1552507415062473000, 1552507415062474000, 1552507415062498000, 1552507415062501000]
inc_global_step/AssignAdd@CPU-0@ 0:(1) 1:(1)->(1) -t i64 -use_locking 0,inc_global_step/AssignAdd,AssignAdd,CPU-0, 0:(1) 1:(1)->(1) -t i64 -use_locking 0,0,0,0,3000,0,0,0,0,0,1,0,0,[1552507415212739000, 1552507415212740000, 1552507415212743000, 1552507415212744000]
v/cg/conv0/biases/read@GPU-0@ 0:(64)->(64) -t f32,v/cg/conv0/biases/read,Identity,GPU-0, 0:(64)->(64) -t f32,0,0,1000,0,0,0,0,0,1,0,0,0,[1552507415062416000, 1552507415062416000, 1552507415062417000, 1552507415062418000]
tower_0/v/l2_loss/L2Loss_12@GPU-0@ 0:(4096x4096)->(1) -t f32,tower_0/v/l2_loss/L2Loss_12,L2Loss,GPU-0, 0:(4096x4096)->(1) -t f32,414000,0,451000,0,0,0,1,0,1,0,0,0,[1552507415062961000, 1552507415062962000, 1552507415063413000, 1552507415063415000]
tower_0/v/gradients/AddN_3@GPU-0@ 0:(4096x4096) 1:(4096x4096)->(4096x4096) -N i: 2 -t f32,tower_0/v/gradients/AddN_3,AddN,GPU-0, 0:(4096x4096) 1:(4096x4096)->(4096x4096) -N i: 2 -t f32,1279000,0,1294000,0,0,0,1,0,1,0,0,0,[1552507415126869000, 1552507415126870000, 1552507415128164000, 1552507415128168000]
v/cg/conv3/biases@GPU-0@ 0:(none)->(384) -t f32,v/cg/conv3/biases,VariableV2,GPU-0, 0:(none)->(384) -t f32,0,0,1000,0,0,0,0,0,1,0,0,0,[1552507415062213000, 1552507415062214000, 1552507415062215000, 1552507415062216000]
tower_0/v/gpu_cached_inputs@GPU-0@ 0:(none)->(128x227x227x3) -t f32,tower_0/v/gpu_cached_inputs,VariableV2,GPU-0, 0:(none)->(128x227x227x3) -t f32,0,0,3000,0,0,0,0,0,1,0,0,0,[1552507415062178000, 1552507415062178000, 1552507415062181000, 1552507415062182000]
tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/Greater@GPU-0@ 0:(none)->(1) -t f32,tower_0/v/xentropy/sparse_softmax_cross_entropy_loss/Greater,Const,GPU-0, 0:(none)->(1) -t f32,0,0,4000,0,0,0,0,0,1,0,0,0,[1552507415062089000, 1552507415062089000, 1552507415062093000, 1552507415062094000]
tower_0/v/cg/affine1/xw_plus_b@GPU-0@ 0:(128x4096) 1:(4096)->(128x4096) -t f32 -data_format NHWC,tower_0/v/cg/affine1/xw_plus_b,BiasAdd,GPU-0, 0:(128x4096) 1:(4096)->(128x4096) -t f32 -data_format NHWC,31000,0,47000,0,0,0,1,0,1,0,0,0,[1552507415121202000, 1552507415121202000, 1552507415121249000, 1552507415121252000]
tower_0/v/cg/Reshape@GPU-0@ 0:(128x6x6x256) 1:(2)->(128x9216) -t f32 -Tshape i32,tower_0/v/cg/Reshape,Reshape,GPU-0, 0:(128x6x6x256) 1:(2)->(128x9216) -t f32 -Tshape i32,0,0,3000,0,0,0,0,0,1,0,0,0,[1552507415116311000, 1552507415116311000, 1552507415116314000, 1552507415116316000]
tower_0/v/gradients/tower_0/v/cg/conv3/Relu_grad/ReluGrad@GPU-0@ 0:(128x384x13x13) 1:(128x384x13x13)->(128x384x13x13) -t f32,tower_0/v/gradients/tower_0/v/cg/conv3/Relu_grad/ReluGrad,ReluGrad,GPU-0, 0:(128x384x13x13) 1:(128x384x13x13)->(128x384x13x13) -t f32,641000,0,661000,0,0,0,1,0,1,0,0,0,[1552507415155663000, 1552507415155664000, 1552507415156325000, 1552507415156329000]
v/cg/conv4/conv2d/kernel@GPU-0@ 0:(none)->(3x3x384x256) -t f32,v/cg/conv4/conv2d/kernel,VariableV2,GPU-0, 0:(none)->(3x3x384x256) -t f32,0,0,1000,0,0,0,0,0,1,0,0,0,[1552507415062217000, 1552507415062218000, 1552507415062219000, 1552507415062220000]
v/cg/affine2/weights@GPU-0@ 0:(none)->(4096x1001) -t f32,v/cg/affine2/weights,VariableV2,GPU-0, 0:(none)->(4096x1001) -t f32,0,0,2000,0,0,0,0,0,1,0,0,0,[1552507415062137000, 1552507415062138000, 1552507415062140000, 1552507415062141000]
v/cg/conv0/conv2d/kernel@GPU-0@ 0:(none)->(11x11x3x64) -t f32,v/cg/conv0/conv2d/kernel,VariableV2,GPU-0, 0:(none)->(11x11x3x64) -t f32,0,0,2000,0,0,0,0,0,1,0,0,0,[1552507415062185000, 1552507415062186000, 1552507415062188000, 1552507415062189000]
tower_0/v/cg/conv3/Relu@GPU-0@ 0:(128x384x13x13)->(128x384x13x13) -t f32,tower_0/v/cg/conv3/Relu,Relu,GPU-0, 0:(128x384x13x13)->(128x384x13x13) -t f32,435000,0,449000,0,0,0,1,0,1,0,0,0,[1552507415108359000, 1552507415108359000, 1552507415108808000, 1552507415108811000]
tower_0/v/gradients/tower_0/v/cg/mpool2/MaxPool_grad/MaxPoolGrad@GPU-0@ 0:(128x256x13x13) 1:(128x256x6x6) 2:(128x256x6x6)->(128x256x13x13) -t f32 -data_format NHWC -ksize list { i: 1 i: 3 i: 3 i: 1} -strides 1 2 2 1,tower_0/v/gradients/tower_0/v/cg/mpool2/MaxPool_grad/MaxPoolGrad,MaxPoolGrad,GPU-0, 0:(128x256x13x13) 1:(128x256x6x6) 2:(128x256x6x6)->(128x256x13x13) -t f32 -data_format NHWC -ksize list { i: 1 i: 3 i: 3 i: 1} -strides 1 2 2 1,816000,0,853000,0,0,0,1,0,1,0,0,0,[1552507415141533000, 1552507415141533000, 1552507415142386000, 1552507415142391000]
v/cg/conv0/biases@GPU-0@ 0:(none)->(64) -t f32,v/cg/conv0/biases,VariableV2,GPU-0, 0:(none)->(64) -t f32,0,0,1000,0,0,0,0,0,1,0,0,0,[1552507415062190000, 1552507415062190000, 1552507415062191000, 1552507415062193000]
tower_0/v/l2_loss/L2Loss_7@GPU-0@ 0:(384)->(1) -t f32,tower_0/v/l2_loss/L2Loss_7,L2Loss,GPU-0, 0:(384)->(1) -t f32,3000,0,18000,0,0,0,1,0,1,0,0,0,[1552507415070490000, 1552507415070491000, 1552507415070509000, 1552507415070511000]
tower_0/v/cg/affine0/affine0@GPU-0@ 0:(128x4096)->(128x4096) -t f32,tower_0/v/cg/affine0/affine0,Relu,GPU-0, 0:(128x4096)->(128x4096) -t f32,29000,0,45000,0,0,0,1,0,1,0,0,0,[1552507415119579000, 1552507415119580000, 1552507415119625000, 1552507415119627000]
tower_0/v/gradients/tower_0/v/cg/Reshape_grad/Shape@GPU-0@ 0:(none)->(4) -t i32,tower_0/v/gradients/tower_0/v/cg/Reshape_grad/Shape,Const,GPU-0, 0:(none)->(4) -t i32,0,0,500,0,0,0,0,0,1,0,0,0,[1552507415062175000, 1552507415062175200, 1552507415062175700, 1552507415062177000]
tower_0/v/cg/conv2/Relu@GPU-0@ 0:(128x384x13x13)->(128x384x13x13) -t f32,tower_0/v/cg/conv2/Relu,Relu,GPU-0, 0:(128x384x13x13)->(128x384x13x13) -t f32,436000,0,452000,0,0,0,1,0,1,0,0,0,[1552507415098293000, 1552507415098294000, 1552507415098746000, 1552507415098748000]
_SOURCE@CPU-0@ 0:(none)->(none),_SOURCE,NoOp,CPU-0, 0:(none)->(none),0,0,0,1000,0,0,0,0,0,1,0,0,[1552507415061963000, 1552507415061964000, 1552507415061965000, 1552507415061967000]
tower_0/v/cg/mpool2/MaxPool-1-0-TransposeNCHWToNHWC-LayoutOptimizer@GPU-0@ 0:(128x256x6x6) 1:(4)->(128x6x6x256),tower_0/v/cg/mpool2/MaxPool-1-0-TransposeNCHWToNHWC-LayoutOptimizer,Transpose,GPU-0, 0:(128x256x6x6) 1:(4)->(128x6x6x256),76000,0,100000,0,0,0,1,0,1,0,0,0,[1552507415116204000, 1552507415116205000, 1552507415116305000, 1552507415116307000]
tower_0/v/cg/dropout0/dropout/dropout/div@GPU-0@ 0:(1) 1:(128x4096)->(128x4096) -t f32,tower_0/v/cg/dropout0/dropout/dropout/div,Mul,GPU-0, 0:(1) 1:(128x4096)->(128x4096) -t f32,29000,0,50000,0,0,0,1,0,1,0,0,0,[1552507415119629000, 1552507415119629000, 1552507415119679000, 1552507415119682000]
tower_0/v/gradients/tower_0/v/cg/affine0/xw_plus_b/MatMul_grad/MatMul_1@GPU-0@ 0:(128x9216) 1:(128x4096)->(9216x4096) -t f32 -tr_a 1 -tr_b 0,tower_0/v/gradients/tower_0/v/cg/affine0/xw_plus_b/MatMul_grad/MatMul_1,MatMul,GPU-0, 0:(128x9216) 1:(128x4096)->(9216x4096) -t f32 -tr_a 1 -tr_b 0,2857000,0,2878000,0,0,0,1,0,1,0,0,0,[1552507415129693000, 1552507415129693000, 1552507415132571000, 1552507415132574000]
PermConstNHWCToNCHW-LayoutOptimizer@GPU-0@ 0:(none)->(4),PermConstNHWCToNCHW-LayoutOptimizer,Const,GPU-0, 0:(none)->(4),0,0,1000,0,0,0,0,0,1,0,0,0,[1552507415062183000, 1552507415062183000, 1552507415062184000, 1552507415062185000]
tower_0/v/gradients/AddN_6@GPU-0@ 0:(256) 1:(256)->(256) -N i: 2 -t f32,tower_0/v/gradients/AddN_6,AddN,GPU-0, 0:(256) 1:(256)->(256) -N i: 2 -t f32,2000,0,18000,0,0,0,1,0,1,0,0,0,[1552507415156331000, 1552507415156332000, 1552507415156350000, 1552507415156353000]
tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer@GPU-0@ 0:(none)->(4),tower_0/v/gradients/tower_0/v/cg/conv2/conv2d/Conv2D_grad/Conv2DBackpropInput-0-LayoutOptimizer,Const,GPU-0, 0:(none)->(4),0,0,1000,0,0,0,0,0,1,0,0,0,[1552507415092394000, 1552507415092395000, 1552507415092396000, 1552507415092398000]
tower_0/v/gradients/tower_0/v/cg/dropout0/dropout/dropout/div_grad/RealDiv@GPU-0@ 0:(128x4096) 1:(128x4096)->(128x4096) -t f32,tower_0/v/gradients/tower_0/v/cg/dropout0/dropout/dropout/div_grad/RealDiv,Mul,GPU-0, 0:(128x4096) 1:(128x4096)->(128x4096) -t f32,41000,0,60000,0,0,0,1,0,1,0,0,0,[1552507415128170000, 1552507415128170000, 1552507415128230000, 1552507415128233000]
edge_414_average_loss/Mean/MEMCPYDtoH@GPU-0@(Transfer)->(4 bytes),edge_414_average_loss/Mean/MEMCPYDtoH,MEMCPYDtoH,GPU-0,(Transfer)->(4 bytes),0,0,0,0,1000,0,0,0,0,0,1,0,[1552507415135504000, 1552507415135504000, 1552507415135505000, 1552507415135505000]
ConstantFolding/tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/ShapeN-matshapes-1@GPU-0@ 0:(5x5x64x192) 1:(128x64x27x27)->(4),ConstantFolding/tower_0/v/gradients/tower_0/v/cg/conv1/conv2d/Conv2D_grad/ShapeN-matshapes-1,ShapeN-matshapes-1,GPU-0, 0:(5x5x64x192) 1:(128x64x27x27)->(4),0,0,500,0,0,0,0,0,1,0,0,0,[1552507415081767000, 1552507415081767200, 1552507415081767700, 1552507415081769000]
tower_0/v/l2_loss/L2Loss_4@GPU-0@ 0:(3x3x192x384)->(1) -t f32,tower_0/v/l2_loss/L2Loss_4,L2Loss,GPU-0, 0:(3x3x192x384)->(1) -t f32,28000,0,70000,0,0,0,1,0,1,0,0,0,[1552507415070140000, 1552507415070140000, 1552507415070210000, 1552507415070212000]
tower_0/v/l2_loss/AddN@GPU-0@ 0:(16x1)->(1) -N i: 16 -t f32,tower_0/v/l2_loss/AddN,AddN,GPU-0, 0:(16x1)->(1) -N i: 16 -t f32,5000,0,43000,0,0,0,1,0,1,0,0,0,[1552507415077226000, 1552507415077228000, 1552507415077271000, 1552507415077279000]
v/cg/affine1/weights/read@GPU-0@ 0:(4096x4096)->(4096x4096) -t f32,v/cg/affine1/weights/read,Identity,GPU-0, 0:(4096x4096)->(4096x4096) -t f32,0,0,1000,0,0,0,0,0,1,0,0,0,[1552507415062397000, 1552507415062398000, 1552507415062399000, 1552507415062400000]
v/cg/conv1/biases/read@GPU-0@ 0:(192)->(192) -t f32,v/cg/conv1/biases/read,Identity,GPU-0, 0:(192)->(192) -t f32,0,0,500,0,0,0,0,0,1,0,0,0,[1552507415062422000, 1552507415062422200, 1552507415062422700, 1552507415062425000]
tower_0/v/alexnet_synthetic_labels/max@GPU-0@ 0:(none)->(1) -t i32,tower_0/v/alexnet_synthetic_labels/max,Const,GPU-0, 0:(none)->(1) -t i32,0,0,1000,0,0,0,0,0,1,0,0,0,[1552507415062134000, 1552507415062134000, 1552507415062135000, 1552507415062136000]
tower_0/v/gradients/tower_0/v/cg/dropout0_1/dropout/dropout/mul_grad/Mul@GPU-0@ 0:(1) 1:(128x4096)->(128x4096) -t f32,tower_0/v/gradients/tower_0/v/cg/dropout0_1/dropout/dropout/mul_grad/Mul,Mul,GPU-0, 0:(1) 1:(128x4096)->(128x4096) -t f32,29000,0,48000,0,0,0,1,0,1,0,0,0,[1552507415079076000, 1552507415079077000, 1552507415079125000, 1552507415079128000]
