Time rank,Op,Compute utilization % (=100%*(ops/time)/(peak GOps/sec)),Bandwidth utilization % (=100%*(num_bytes/time)/(peak GB/sec)),Time for 1 occ (ns),Analytical memory time (ns; for peak GB/sec bandwidth),Num ops per 1 occ (MAC=2ops),Achieved GOps/sec,Num bytes (if 32b data),Achieved bandwidth GB/sec,Op config,Device,GPU time for 1 occ,CPU time for 1 occ,Time for 1 occ,Occurence,GPU time for all occ,CPU time for all occ,Time for all occ,GPU time for all occ (as % of GPU batch time),CPU time for all occ (as % of CPU batch time),Time for all occ (as % of batch time),Cumulative GPU time (as % of GPU batch time),Cumulative CPU time (as % of CPU batch time),Cumulative time (as % of batch time),GPU GOps computed,CPU GOps computed,Total GOps computed,GPU op memory for all occ (% total for GPU),CPU op memory for all occ (% total for CPU),Op memory for all occ (% total),Cumulative GPU op memory (%),Cumulative CPU op memory (%),Cumulative total op memory (%),GPU bytes,CPU bytes,Total bytes,Potential optimization score from bandwidth underutilization,Potential optimization score from compute underutilization,Overall potential optimization score (=duration*min(compute bandwidth underutilization)),Layer in TensorFlow model,intra op gap ((all end-all start)-(op end-op start) ns),skewness,kurtosis,unbiased std,mean,mean-std,mean+std,25th percentile,50th percentile,75th percentile,measured op time (ns),1st batch all start,1st batch op start,1st batch op end,1st batch all end,batch2 all start; batch2 op start; batch2 op end; batch2 all end; batch 3 all start etc.
17,AddN,0.305,86.691,2902947.368,2516582.400,37748736,13.004,452984832,156.043, 0:(9216x4096) 1:(9216x4096)->(9216x4096) -N i: 2 -t f32,GPU-0,2902947.368,0.000,2902947.368,1.00,2902947.3684210526,0.0,2902947.3684210526,2.040255,0.000000,2.039913,69.001675,0.000000,68.990114,37748736.000000,0,37748736.000000,6.301095,0.000000,6.301095,12.602190,0.000000,12.602190,452984832.000000,0,452984832.000000,0.169496,1.931695,0.169496,tower_0/v/gradients/AddN_5,5000,4.448974440254989,24.54677808391169,203466,2936690,2733225,3140156,2872250.0,2877000.0,2881000.0,2882000;2881000;2877000;2877000;2881000;2879000;3200000;2886000;3205000;2877000,74350880,74351880,77253880,77257880,564504880;564504880;567404880;567408880;904579880;904580880;907474880;907478880;1247813880;1247814880;1250711880;1250716880;1643355880;1643356880;1646262880;1646269880;1990857880;1990858880;1993758880;1993761880;2336958880;2336959880;2340179880;2340183880;2677941880;2677942880;2680849880;2680853880;3020268880;3020269880;3023497880;3023504880;3358544880;3358545880;3361443880;3361447880;3700634880;3700635880;3704746880;3704752880;4047738880;4047739880;4050817880;4050821880;4406257880;4406258880;4409152880;4409156880;4752952880;4752952880;4755850880;4755855880;5091322880;5091323880;5094214880;5094220880;5436597880;5436598880;5439484880;5439487880;5776212880;5776213880;5779110880;5779114880;6131998880;6131999880;6135077880;6135087880;6509640880;6509641880;6512542880;6512546880;6871485880;6871486880;6874388880;6874392880
18,MatMul,79.788,30.909,2836473.684,876726.044,9663676416,3406.933,157810688,55.636, 0:(128x9216) 1:(128x4096)->(9216x4096) -t f32 -tr_a 1 -tr_b 0,GPU-0,2836473.684,0.000,2836473.684,1.00,2836473.6842105263,0.0,2836473.6842105263,1.993536,0.000000,1.993202,70.995210,0.000000,70.983316,9663676416.000000,0,9663676416.000000,2.195173,0.000000,2.195173,51.915373,0.000000,51.915373,157810688.000000,0,157810688.000000,1.277463,0.303206,0.303206,tower_0/v/gradients/tower_0/v/cg/affine0/xw_plus_b/MatMul_grad/MatMul_1,3000,5.86661677473706,36.88222936396747,473742,2906024,2432282,3379765,2806000.0,2854500.0,2869000.0,2857000;2910000;2860000;2889000;2872000;2997000;2828000;2709000;2713000;2862000,68471880,68471880,71349880,71352880,558526880;558527880;561460880;561466880;898693880;898694880;901575880;901578880;1241858880;1241858880;1244774880;1244781880;1637444880;1637445880;1640339880;1640343880;1984985880;1984986880;1988004880;1988008880;2331156880;2331157880;2334010880;2334014880;2671991880;2671992880;2674724880;2674729880;3014679880;3014679880;3017415880;3017420880;3352666880;3352666880;3355549880;3355554880;3694854880;3694854880;3697685880;3697688880;4041967880;4041968880;4044797880;4044802880;4400373880;4400373880;4403272880;4403276880;4746668880;4746668880;4749616880;4749622880;5085511880;5085511880;5088361880;5088364880;5430925880;5430925880;5433735880;5433738880;5770336880;5770336880;5773221880;5773224880;6125556880;6125557880;6128465880;6128474880;6503684880;6503684880;6506613880;6506617880;6862305880;6862306880;6868212880;6868221880
19,MatMul,79.973,30.981,2829894.737,876726.044,9663676416,3414.854,157810688,55.766, 0:(128x4096) 1:(9216x4096)->(128x9216) -t f32 -tr_a 0 -tr_b 1,GPU-0,2829894.737,0.000,2829894.737,1.00,2829894.736842105,0.0,2829894.736842105,1.988912,0.000000,1.988578,72.984122,0.000000,72.971894,9663676416.000000,0,9663676416.000000,2.195173,0.000000,2.195173,54.110546,0.000000,54.110546,157810688.000000,0,157810688.000000,1.273068,0.298824,0.298824,tower_0/v/gradients/tower_0/v/cg/affine0/xw_plus_b/MatMul_grad/MatMul,5000,0.9395897757341013,4.597068765048505,79077,2834405,2755327,2913482,2797000.0,2831000.0,2861000.0,2863000;2903000;2862000;2871000;2846000;2705000;2800000;3070000;2701000;2846000,71358880,71359880,74243880,74247880,561473880;561474880;564403880;564407880;901584880;901584880;904471880;904477880;1244791880;1244792880;1247699880;1247707880;1640349880;1640350880;1643222880;1643229880;1988014880;1988015880;1990743880;1990747880;2334020880;2334021880;2336843880;2336847880;2674736880;2674737880;2677832880;2677835880;3017426880;3017427880;3020153880;3020157880;3355559880;3355560880;3358430880;3358435880;3697694880;3697695880;3700518880;3700523880;4044809880;4044810880;4047625880;4047630880;4403283880;4403284880;4406130880;4406136880;4749631880;4749632880;4752834880;4752840880;5088371880;5088371880;5091217880;5091222880;5433744880;5433745880;5436496880;5436500880;5773230880;5773231880;5776100880;5776105880;6128485880;6128486880;6131545880;6131555880;6506624880;6506624880;6509527880;6509531880;6868230880;6868232880;6871364880;6871368880
20,MaxPoolGrad,0.650,57.316,2153131.579,1234079.289,59719680,27.736,222134272,103.168, 0:(128x64x55x55) 1:(128x64x27x27) 2:(128x64x27x27)->(128x64x55x55) -t f32 -data_format NHWC -ksize list { i: 1 i: 3 i: 3 i: 1} -strides 1 2 2 1,GPU-0,2153131.579,0.000,2153131.579,1.00,2153131.5789473685,0.0,2153131.5789473685,1.513268,0.000000,1.513014,74.497390,0.000000,74.484909,59719680.000000,0,59719680.000000,3.089925,0.000000,3.089925,24.029305,0.000000,24.029305,222134272.000000,0,222134272.000000,0.570164,1.427529,0.570164,tower_0/v/gradients/tower_0/v/cg/mpool0/MaxPool_grad/MaxPoolGrad,5000,3.6549978569891595,18.623109092125777,215714,2185476,1969762,2401190,2087750.0,2106500.0,2155250.0,2141000;2125000;2103000;3321000;2403000;2291000;2522000;2124000;2116000;2147000,139009880,139010880,141179880,141183880,629771880;629772880;631927880;631932880;970370880;970371880;972503880;972507880;1315057880;1315058880;1318428880;1318440880;1709258880;1709259880;1711708880;1711715880;2059131880;2059132880;2061454880;2061459880;2404464880;2404465880;2407027880;2407033880;2744117880;2744118880;2746271880;2746276880;3087033880;3087034880;3089179880;3089184880;3426060880;3426061880;3428238880;3428243880;3770402880;3770403880;3772796880;3772801880;4116808880;4116808880;4119174880;4119179880;4477460880;4477461880;4479605880;4479610880;4817759880;4817760880;4819920880;4819925880;5156039880;5156040880;5158577880;5158583880;5500591880;5500592880;5502710880;5502714880;5840635880;5840636880;5842781880;5842786880;6201786880;6201788880;6203893880;6203899880;6578049880;6578049880;6580497880;6580502880;6942190880;6942191880;6944422880;6944427880
21,Mul,0.450,85.453,1963315.789,1677721.622,37748736,19.227,301989892,153.816, 0:(9216x4096) 1:(1)->(9216x4096) -t f32,GPU-0,1963315.789,0.000,1963315.789,1.00,1963315.7894736845,0.0,1963315.7894736845,1.379861,0.000000,1.379630,75.877251,0.000000,75.864539,37748736.000000,0,37748736.000000,4.200730,0.000000,4.200730,16.802919,0.000000,16.802919,301989892.000000,0,301989892.000000,0.131713,1.304440,0.131713,tower_0/v/gradients/tower_0/v/l2_loss/L2Loss_10_grad/mul,6000,5.674925851955089,35.33944515192654,24970,1967024,1942054,1991994,1959500.0,1963000.0,1966000.0,2122000;1971000;1965000;1966000;1966000;1963000;1962000;1965000;1963000;1963000,4114880,4115880,6260880,6265880,494170880;494170880;496160880;496163880;834393880;834394880;836378880;836380880;1177611880;1177612880;1179594880;1179597880;1573640880;1573640880;1575624880;1575627880;1922450880;1922450880;1924432880;1924434880;2267093880;2267094880;2269074880;2269076880;2610975880;2610975880;2612958880;2612960880;2952967880;2952967880;2954948880;2954951880;3289954880;3289954880;3291935880;3291939880;3632181880;3632181880;3634157880;3634159880;3978838880;3978839880;3980825880;3980828880;4334829880;4334830880;4336810880;4336813880;4683669880;4683670880;4685664880;4685667880;5022061880;5022062880;5024042880;5024045880;5368582880;5368583880;5370559880;5370562880;5706645880;5706646880;5708629880;5708632880;6057358880;6057359880;6059343880;6059346880;6439335880;6439336880;6441309880;6441311880;6799077880;6799078880;6801079880;6801084880
22,ReluGrad,0.304,86.407,1911947.368,1652053.333,24780800,12.961,297369600,155.532, 0:(128x64x55x55) 1:(128x64x55x55)->(128x64x55x55) -t f32,GPU-0,1911947.368,0.000,1911947.368,1.00,1911947.3684210526,0.0,1911947.3684210526,1.343758,0.000000,1.343533,77.221009,0.000000,77.208072,24780800.000000,0,24780800.000000,4.136461,0.000000,4.136461,20.939380,0.000000,20.939380,297369600.000000,0,297369600.000000,0.115450,1.272272,0.115450,tower_0/v/gradients/tower_0/v/cg/conv0/Relu_grad/ReluGrad,4000,4.015845080041115,17.87850499685995,37456,1919643,1882187,1957098,1908000.0,1912000.0,1915000.0,1912000;1912000;1907000;1907000;1915000;1912000;1907000;1918000;1916000;1913000,141263880,141263880,143193880,143197880,632014880;632014880;633946880;633951880;972588880;972588880;974513880;974518880;1319337880;1319338880;1321271880;1321276880;1711809880;1711809880;1713745880;1713749880;2061645880;2061646880;2063577880;2063582880;2407121880;2407121880;2409049880;2409052880;2746357880;2746358880;2748292880;2748296880;3089263880;3089264880;3091198880;3091202880;3428324880;3428325880;3430257880;3430262880;3773147880;3773148880;3775078880;3775083880;4119525880;4119526880;4121459880;4121463880;4479694880;4479694880;4481629880;4481632880;4820005880;4820005880;4821931880;4821935880;5158671880;5158671880;5160597880;5160601880;5502794880;5502794880;5504733880;5504737880;5842866880;5842867880;5844799880;5844803880;6203985880;6203985880;6206078880;6206082880;6580703880;6580703880;6582630880;6582634880;6944509880;6944509880;6946628880;6946636880
23,BiasAdd,0.221,41.966,1897394.737,796266.667,17915904,9.442,143328000,75.539, 0:(128x192x27x27) 1:(192)->(128x192x27x27) -t f32 -data_format NHWC,GPU-0,1897394.737,0.000,1897394.737,1.00,1897394.7368421052,0.0,1897394.7368421052,1.333530,0.000000,1.333307,78.554540,0.000000,78.541379,17915904.000000,0,17915904.000000,1.993716,0.000000,1.993716,58.204627,0.000000,58.204627,143328000.000000,0,143328000.000000,0.707106,1.263695,0.707106,tower_0/v/cg/conv1/BiasAdd,5000,-0.3890146760004318,1.1894556085808725,584314,1886357,1302043,2470671,1190250.0,2274500.0,2371250.0,1196000;1205000;2365000;2376000;2374000;2191000;2213000;1136000;2297000;2362000,27735880,27737880,28958880,28961880,517622880;517623880;518853880;518856880;855742880;855743880;858132880;858138880;1198902880;1198903880;1201305880;1201311880;1594615880;1594616880;1597011880;1597014880;1942991880;1942991880;1945204880;1945206880;2287449880;2287450880;2289687880;2289691880;2631311880;2631312880;2632469880;2632471880;2973354880;2973355880;2975676880;2975681880;3310382880;3310383880;3312765880;3312768880;3652562880;3652563880;3653747880;3653750880;3999162880;3999163880;4001538880;4001541880;4357848880;4357849880;4359439880;4359443880;4704420880;4704422880;4706289880;4706294880;5044332880;5044333880;5045829880;5045834880;5389216880;5389217880;5391584880;5391590880;5727673880;5727674880;5730063880;5730065880;6078915880;6078916880;6080181880;6080185880;6460169880;6460170880;6462602880;6462605880;6819482880;6819483880;6821234880;6821238880
24,Transpose,0.000,47.462,1852894.737,879428.356,1,0.000,158297104,85.432, 0:(128x227x227x3) 1:(4)->(128x3x227x227),GPU-0,1852894.737,0.000,1852894.737,1.00,1852894.7368421052,0.0,1852894.7368421052,1.302255,0.000000,1.302037,79.856795,0.000000,79.843415,1.000000,0,1.000000,2.201939,0.000000,2.201939,47.525027,0.000000,47.525026,158297104.000000,0,158297104.000000,0.618962,0.000000,0.618962,tower_0/v/gradients/tower_0/v/cg/conv0/conv2d/Conv2D_grad/Conv2DBackpropFilter-0-TransposeNHWCToNCHW-LayoutOptimizer,8000,-0.4758135114121729,2.8598860052613824,86280,1849976,1763697,1936256,1781250.0,1883500.0,1922000.0,1927000;1962000;1923000;1923000;1925000;1781000;1778000;1756000;1782000;1781000,6272880,6273880,8244880,8251880,496167880;496168880;498155880;498158880;836385880;836385880;838334880;838337880;1179601880;1179602880;1181551880;1181555880;1575631880;1575632880;1577583880;1577586880;1924439880;1924439880;1926247880;1926250880;2269080880;2269081880;2270885880;2270890880;2612965880;2612965880;2614748880;2614752880;2954955880;2954956880;2956767880;2956771880;3291944880;3291945880;3293753880;3293757880;3634164880;3634164880;3636015880;3636018880;3980832880;3980832880;3982615880;3982619880;4336818880;4336818880;4338631880;4338635880;4685672880;4685673880;4687748880;4687753880;5024050880;5024051880;5025982880;5025986880;5370566880;5370566880;5372436880;5372440880;5708636880;5708637880;5710580880;5710584880;6059350880;6059351880;6061307880;6061310880;6441315880;6441316880;6443200880;6443204880;6801090880;6801091880;6802762880;6802766880
25,BiasAdd,0.357,67.657,1627868.421,1101370.311,24780800,15.223,198246656,121.783, 0:(128x64x55x55) 1:(64)->(128x64x55x55) -t f32 -data_format NHWC,GPU-0,1627868.421,0.000,1627868.421,1.00,1627868.4210526315,0.0,1627868.4210526315,1.144101,0.000000,1.143910,81.000896,0.000000,80.987325,24780800.000000,0,24780800.000000,2.757644,0.000000,2.757644,35.378481,0.000000,35.378481,198246656.000000,0,198246656.000000,0.312779,1.082630,0.312779,tower_0/v/cg/conv0/BiasAdd,3000,1.4087583558465304,4.846747499266,84205,1634571,1550367,1718776,1571750.0,1626000.0,1648000.0,1644000;1671000;1642000;1649000;1645000;1562000;1569000;1565000;1577000;1841000,16164880,16164880,17827880,17830880,507413880;507413880;509102880;509105880;846215880;846215880;847877880;847880880;1189710880;1189710880;1191378880;1191381880;1585439880;1585439880;1587103880;1587106880;1933776880;1933776880;1935358880;1935360880;2278542880;2278542880;2280131880;2280134880;2622138880;2622138880;2623722880;2623725880;2963998880;2963999880;2965594880;2965596880;3301206880;3301207880;3303067880;3303069880;3643601880;3643602880;3645202880;3645204880;3989948880;3989948880;3991536880;3991539880;4347640880;4347640880;4349225880;4349228880;4694558880;4694558880;4696139880;4696141880;5033768880;5033768880;5035416880;5035419880;5380173880;5380174880;5381798880;5381800880;5718492880;5718492880;5720153880;5720155880;6069437880;6069437880;6071108880;6071111880;6451063880;6451064880;6452694880;6452697880;6809772880;6809772880;6811305880;6811308880
26,MatMul,71.980,28.348,1397394.737,396128.711,4294967296,3073.553,71303168,51.026, 0:(128x4096) 1:(4096x4096)->(128x4096) -t f32 -tr_a 0 -tr_b 1,GPU-0,1397394.737,0.000,1397394.737,1.00,1397394.7368421052,0.0,1397394.7368421052,0.982119,0.000000,0.981955,81.983015,0.000000,81.969280,4294967296.000000,0,4294967296.000000,0.991839,0.000000,0.991839,78.178393,0.000000,78.178392,71303168.000000,0,71303168.000000,0.654493,0.226046,0.226046,tower_0/v/gradients/tower_0/v/cg/affine1/xw_plus_b/MatMul_grad/MatMul,3000,4.70071356084038,28.318657535528967,103019,1408571,1305553,1511590,1372750.0,1404000.0,1428000.0,1437000;1457000;1429000;1429000;1435000;1353000;1342000;1355000;1352000;1428000,64155880,64155880,65613880,65616880,554180880;554180880;555658880;555661880;894378880;894379880;895829880;895831880;1237541880;1237542880;1238995880;1238999880;1633116880;1633117880;1634577880;1634581880;1980453880;1980453880;1982133880;1982136880;2326688880;2326689880;2328052880;2328056880;2667765880;2667765880;2669142880;2669145880;3010245880;3010245880;3011619880;3011622880;3348137880;3348138880;3349586880;3349589880;3690572880;3690573880;3691999880;3692002880;4037099880;4037099880;4038787880;4038791880;4396066880;4396067880;4397503880;4397506880;4742268880;4742269880;4743630880;4743633880;5081220880;5081220880;5082655880;5082658880;5426682880;5426682880;5428074880;5428077880;5766024880;5766025880;5767474880;5767477880;6120469880;6120470880;6122524880;6122532880;6498901880;6498902880;6500630880;6500633880;6857993880;6857993880;6859443880;6859446880
27,ReluGrad,0.302,85.848,1391289.474,1194393.600,17915904,12.877,214990848,154.526, 0:(128x192x27x27) 1:(128x192x27x27)->(128x192x27x27) -t f32,GPU-0,1391289.474,0.000,1391289.474,1.00,1391289.4736842106,0.0,1391289.4736842106,0.977829,0.000000,0.977665,82.960844,0.000000,82.946945,17915904.000000,0,17915904.000000,2.990559,0.000000,2.990559,27.019864,0.000000,27.019864,214990848.000000,0,214990848.000000,0.089476,0.925829,0.089476,tower_0/v/gradients/tower_0/v/cg/conv1/Relu_grad/ReluGrad,4000,5.153761379779965,30.440157407459985,191218,1425667,1234449,1616885,1378000.0,1381000.0,1384750.0,1386000;1378000;1376000;2568000;1375000;1379000;1387000;1377000;1382000;1596000,127204880,127204880,128607880,128611880,617894880;617895880;619295880;619302880;958576880;958576880;959970880;959974880;1301029880;1301030880;1303622880;1303633880;1696827880;1696827880;1698223880;1698227880;2047031880;2047032880;2048429880;2048433880;2392197880;2392198880;2393605880;2393609880;2732283880;2732284880;2733678880;2733682880;3075178880;3075178880;3076579880;3076584880;3413915880;3413915880;3415529880;3415533880;3758068880;3758068880;3759470880;3759474880;4104519880;4104520880;4106233880;4106237880;4464782880;4464782880;4466179880;4466185880;4805975880;4805976880;4807380880;4807384880;5143873880;5143873880;5145276880;5145281880;5488853880;5488854880;5490256880;5490260880;5828886880;5828887880;5830281880;5830286880;6188988880;6188989880;6190396880;6190405880;6566099880;6566100880;6567670880;6567674880;6929650880;6929651880;6931057880;6931063880
28,MatMul,73.010,28.753,1377684.211,396128.711,4294967296,3117.527,71303168,51.756, 0:(128x4096) 1:(4096x4096)->(128x4096) -t f32 -tr_a 0 -tr_b 0,GPU-0,1377684.211,0.000,1377684.211,1.00,1377684.2105263157,0.0,1377684.2105263157,0.968266,0.000000,0.968104,83.929110,0.000000,83.915049,4294967296.000000,0,4294967296.000000,0.991839,0.000000,0.991839,79.170232,0.000000,79.170231,71303168.000000,0,71303168.000000,0.641340,0.212886,0.212886,tower_0/v/cg/affine1/xw_plus_b/MatMul,2000,0.3449673044452485,4.162305569565327,50196,1378690,1328494,1428887,1337000.0,1388000.0,1413750.0,1422000;1446000;1421000;1414000;1412000;1338000;1326000;1336000;1337000;1414000,58531880,58531880,59974880,59976880,548478880;548479880;549947880;549949880;888751880;888752880;890193880;890195880;1231906880;1231907880;1233341880;1233344880;1627491880;1627492880;1628926880;1628928880;1974865880;1974865880;1976224880;1976227880;2320293880;2320294880;2321639880;2321642880;2662340880;2662341880;2663696880;2663699880;3004835880;3004836880;3006194880;3006196880;3342507880;3342508880;3343943880;3343946880;3684433880;3684433880;3685843880;3685846880;4031222880;4031222880;4032632880;4032634880;4388783880;4388784880;4390111880;4390113880;4736886880;4736887880;4738232880;4738235880;5075658880;5075658880;5077077880;5077079880;5421239880;5421239880;5422614880;5422617880;5760400880;5760401880;5761833880;5761836880;6112718880;6112718880;6114160880;6114162880;6493147880;6493148880;6494533880;6494536880;6852378880;6852378880;6853813880;6853816880
29,Relu,0.436,82.649,1332578.947,1101368.889,24780800,18.596,198246400,148.769, 0:(128x64x55x55)->(128x64x55x55) -t f32,GPU-0,1332578.947,0.000,1332578.947,1.00,1332578.9473684211,0.0,1332578.9473684211,0.936566,0.000000,0.936409,84.865676,0.000000,84.851458,24780800.000000,0,24780800.000000,2.757641,0.000000,2.757641,38.136122,0.000000,38.136122,198246400.000000,0,198246400.000000,0.115656,0.885505,0.115656,tower_0/v/cg/conv0/Relu,4000,1.6474033125576035,3.876251141273537,108168,1342905,1234737,1451073,1290000.0,1293000.0,1296750.0,1293000;1297000;1294000;1294000;1294000;1290000;1290000;1291000;1492000;1291000,17962880,17963880,19275880,19278880,509811880;509812880;511129880;511132880;848020880;848021880;849332880;849335880;1191523880;1191523880;1192837880;1192839880;1587246880;1587246880;1588558880;1588560880;1935498880;1935499880;1936807880;1936810880;2280270880;2280271880;2281579880;2281582880;2623863880;2623864880;2625173880;2625175880;2965732880;2965733880;2967244880;2967247880;3303208880;3303209880;3304518880;3304521880;3645340880;3645340880;3646648880;3646651880;3991676880;3991677880;3993296880;3993299880;4349366880;4349366880;4350677880;4350680880;4696275880;4696276880;4697748880;4697753880;5035559880;5035559880;5036869880;5036872880;5381940880;5381941880;5383247880;5383250880;5720292880;5720293880;5721604880;5721607880;6071251880;6071252880;6072565880;6072567880;6452917880;6452917880;6454225880;6454228880;6811447880;6811448880;6812761880;6812763880
