Node	Time
11763.157894736842	GPU-0	Add	1 	1	1	0.0ms 0TOps 0GBs
35500.0	GPU-0	BiasAddGrad	1001 f16	128x1001	-	0.0ms 0TOps 10GBs
812842.1052631577	GPU-0	L2Loss	1 	4096x4096	-	0.8ms 0TOps 80GBs
45526.31578947369	GPU-0	ReluGrad	128x4096 f16	128x4096	128x4096	0.0ms 0TOps 140GBs
828.9473684210525	GPU-0	Const	4 i32	none	-	0.0ms 0TOps 0GBs
5339710.52631579	GPU-0	Conv2DBackpropFilter	3x3x192x384 f16 same_pad lib	128x192x13x13	128x384x13x13	5.3ms 5TOps 10GBs
837131.5789473684	GPU-0	MaxPoolGrad	128x256x13x13 f16  ksize1331  str1221	128x256x13x13	128x256x6x6 128x256x6x6	0.8ms 0TOps 60GBs
12342.105263157895	GPU-0	Cast	128x1001 -DstT f16 -SrcT f32 	128x1001	-	0.0ms 0TOps 80GBs
671.0526315789474	GPU-0	Const	1 i32	none	-	0.0ms 0TOps 0GBs
1394.7368421052631	GPU-0	VariableV2	384 	none	-	0.0ms 0TOps 0GBs
736.8421052631579	GPU-0	Identity	3x3x192x384 	3x3x192x384	-	0.0ms 0TOps 0GBs
1105.2631578947369	GPU-0	Const	1 	none	-	0.0ms 0TOps 0GBs
12947.368421052632	GPU-0	Cast	192 -DstT f32 -SrcT f16 	192	-	0.0ms 0TOps 0GBs
763.1578947368421	GPU-0	Const	4 	none	-	0.0ms 0TOps 0GBs
1447.3684210526317	GPU-0	VariableV2	192 	none	-	0.0ms 0TOps 0GBs
11473.684210526315	GPU-0	Mul	1001 	1001	1	0.0ms 0TOps 0GBs
16263.15789473684	GPU-0	AddN	192 -N i: 2 	192	192	0.0ms 0TOps 0GBs
776.3157894736842	GPU-0	Const	1 i32	none	-	0.0ms 0TOps 0GBs
1402078.9473684211	GPU-0	MaxPoolGrad	128x64x55x55 f16  ksize1331  str1221	128x64x55x55	128x64x27x27 128x64x27x27	1.4ms 0TOps 160GBs
10078.947368421053	GPU-0	Cast	192 -DstT f16 -SrcT f32 	192	-	0.0ms 0TOps 0GBs
13368.421052631578	GPU-0	Relu	128x4096 f16	128x4096	-	0.0ms 0TOps 310GBs
55763.15789473684	GPU-0	RandomUniform	128x4096 i32 -t  f16 -seed i: 123 -seed2 i: 191	2	-	0.1ms 0TOps 40GBs
1113315.7894736843	GPU-0	ReluGrad	128x192x27x27 f16	128x192x27x27	128x192x27x27	1.1ms 0TOps 190GBs
12815.78947368421	GPU-0	L2Loss	1 	192	-	0.0ms 0TOps 0GBs
60184.21052631579	GPU-0	AddN	3x3x192x384 -N i: 2 	3x3x192x384	3x3x192x384	0.1ms 0TOps 130GBs
36684.21052631579	GPU-0	Tile	128 -Tmultiples i32	1	1	0.0ms 0TOps 0GBs
9710.526315789473	CPU-0	VariableV2	1 i64	none	-	0.0ms 0TOps 0GBs
65342.10526315789	GPU-0	Cast	3x3x384x384 -DstT f32 -SrcT f16 	3x3x384x384	-	0.1ms 0TOps 160GBs
12763.15789473684	GPU-0	AddN	4096 -N i: 2 	4096	4096	0.0ms 0TOps 0GBs
3394.7368421052633	CPU-0	AssignAdd	1 i64 -use_locking 0	1	1	0.0ms 0TOps 0GBs
15631.578947368422	GPU-0	Mul	4096 	4096	1	0.0ms 0TOps 0GBs
36552.63157894737	GPU-0	Cast	3x3x192x384 -DstT f32 -SrcT f16 	3x3x192x384	-	0.0ms 0TOps 150GBs
14000.0	GPU-0	Mul	1 	1	1	0.0ms 0TOps 0GBs
52394.73684210527	GPU-0	L2Loss	1 	3x3x384x256	-	0.1ms 0TOps 70GBs
13657.894736842105	GPU-0	Relu	128x4096 f16	128x4096	-	0.0ms 0TOps 310GBs
763.1578947368421	GPU-0	Const	4 	none	-	0.0ms 0TOps 0GBs
1921.0526315789473	GPU-0	VariableV2	4096 	none	-	0.0ms 0TOps 0GBs
11315.78947368421	GPU-0	L2Loss	1 	384	-	0.0ms 0TOps 0GBs
763.1578947368421	GPU-0	Identity	4096 	4096	-	0.0ms 0TOps 0GBs
10131.578947368422	GPU-0	Cast	11x11x3x64 -DstT f32 -SrcT f16 	11x11x3x64	-	0.0ms 0TOps 20GBs
815.7894736842105	GPU-0	Identity	384 	384	-	0.0ms 0TOps 0GBs
263263.15789473685	GPU-0	MaxPool	128x256x6x6 f16  ksize1331  str1221	128x256x13x13	-	0.3ms 0TOps 100GBs
26000.0	GPU-0	Add	128x4096 f16	1	128x4096	0.0ms 0TOps 160GBs
8293473.684210526	GPU-0	Conv2DBackpropInput	128x384x13x13 f16 same_pad lib	3x3x384x384	128x384x13x13	8.3ms 7TOps 10GBs
1223684.2105263157	GPU-0	MaxPoolGrad	128x192x27x27 f16  ksize1331  str1221	128x192x27x27	128x192x13x13 128x192x13x13	1.2ms 0TOps 130GBs
1527921.0526315789	GPU-0	Cast	9216x4096 -DstT f16 -SrcT f32 	9216x4096	-	1.5ms 0TOps 200GBs
10947.368421052632	GPU-0	AddN	4096 -N i: 2 	4096	4096	0.0ms 0TOps 0GBs
1990447.3684210526	GPU-0	Mul	9216x4096 	9216x4096	1	2.0ms 0TOps 150GBs
1210.5263157894738	GPU-0	Const	1 i32	none	-	0.0ms 0TOps 0GBs
1157.8947368421052	CPU-0	Identity	1 	none	-	0.0ms 0TOps 0GBs
1184.2105263157894	CPU-0	Identity	1 	1	-	0.0ms 0TOps 0GBs
78657.8947368421	GPU-0	Mul	3x3x384x384 	3x3x384x384	1	0.1ms 0TOps 130GBs
657.8947368421053	GPU-0	NoOp	none 	none	-	0.0ms 0TOps 0GBs
331710.5263157895	GPU-0	MatMul	128x4096 f16 B'	128x1001	4096x1001	0.3ms 3TOps 60GBs
657.8947368421053	GPU-0	Identity	384 	384	-	0.0ms 0TOps 0GBs
1263.157894736842	GPU-0	Const	1 f16	none	-	0.0ms 0TOps 0GBs
27868.42105263158	GPU-0	Mul	128x4096 f16	1	128x4096	0.0ms 0TOps 150GBs
138736.84210526315	GPU-0	L2Loss	1 	1001	-	0.1ms 0TOps 0GBs
921.0526315789475	GPU-0	Identity	4096x1001 	4096x1001	-	0.0ms 0TOps 0GBs
11842.105263157895	GPU-0	Cast	256 -DstT f32 -SrcT f16 	256	-	0.0ms 0TOps 0GBs
43631.57894736842	GPU-0	Mul	3x3x192x384 	3x3x192x384	1	0.0ms 0TOps 120GBs
13394.736842105262	GPU-0	Cast	128x1001 -DstT f32 -SrcT f16 	128x1001	-	0.0ms 0TOps 80GBs
723.6842105263158	GPU-0	Identity	128x227x227x3 f16	128x227x227x3	-	0.0ms 0TOps 0GBs
11894.736842105263	GPU-0	Cast	384 -DstT f32 -SrcT f16 	384	-	0.0ms 0TOps 0GBs
1229131.5789473683	GPU-0	MatMul	128x4096 f16 B'	128x4096	4096x4096	1.2ms 3TOps 60GBs
11263.157894736842	GPU-0	L2Loss	1 	256	-	0.0ms 0TOps 0GBs
50368.42105263158	GPU-0	ReluGrad	128x4096 f16	128x4096	128x4096	0.1ms 0TOps 120GBs
84026.31578947368	GPU-0	Transpose	128x6x6x256 	128x256x6x6	4	0.1ms 0TOps 110GBs
921.0526315789475	GPU-0	NoOp	none 	none	-	0.0ms 0TOps 0GBs
1144.7368421052631	GPU-0	Const	1 	none	-	0.0ms 0TOps 0GBs
1293052.6315789474	GPU-0	AddN	4096x4096 -N i: 2 	4096x4096	4096x4096	1.3ms 0TOps 160GBs
2142184.210526316	GPU-0	Mul	9216x4096 	9216x4096	1	2.1ms 0TOps 140GBs
710.5263157894736	GPU-0	Identity	192 	192	-	0.0ms 0TOps 0GBs
158605.26315789475	GPU-0	Relu	128x256x13x13 f16	128x256x13x13	-	0.2ms 0TOps 280GBs
45236.84210526316	GPU-0	Mul	192 	192	1	0.0ms 0TOps 0GBs
828.9473684210525	GPU-0	Identity	1001 	1001	-	0.0ms 0TOps 0GBs
17210.526315789473	GPU-0	Sum	1 -Tidx i32 -keep_dims b: 0	128	1	0.0ms 0TOps 0GBs
14736.84210526316	GPU-0	L2Loss	1 	384	-	0.0ms 0TOps 0GBs
26473.68421052632	GPU-0	Floor	128x4096 f16	128x4096	-	0.0ms 0TOps 160GBs
14789.473684210527	GPU-0	ApplyGradientDescent	4096 -use_locking 0	4096	1 4096	0.0ms 0TOps 0GBs
30078.947368421053	GPU-0	Mul	128x4096 f16	1	128x4096	0.0ms 0TOps 140GBs
2469026.3157894737	GPU-0	MatMul	128x4096 f16	128x9216	9216x4096	2.5ms 4TOps 60GBs
934.2105263157895	CPU-0	NoOp	none 	none	-	0.0ms 0TOps 0GBs
12710.526315789473	GPU-0	Mul	1 	1	1	0.0ms 0TOps 0GBs
1789.4736842105262	GPU-0	VariableV2	3x3x192x384 	none	-	0.0ms 0TOps 0GBs
58210.52631578947	GPU-0	Cast	3x3x384x384 -DstT f16 -SrcT f32 	3x3x384x384	-	0.1ms 0TOps 180GBs
1789.4736842105262	GPU-0	VariableV2	3x3x384x384 	none	-	0.0ms 0TOps 0GBs
1544947.3684210526	GPU-0	ReluGrad	128x64x55x55 f16	128x64x55x55	128x64x55x55	1.5ms 0TOps 190GBs
17263.157894736843	GPU-0	Cast	5x5x64x192 -DstT f16 -SrcT f32 	5x5x64x192	-	0.0ms 0TOps 140GBs
1039315.7894736843	GPU-0	L2Loss	1 	9216x4096	-	1.0ms 0TOps 150GBs
11657.894736842105	GPU-0	Mul	384 	384	1	0.0ms 0TOps 0GBs
16421.052631578947	GPU-0	L2Loss	1 	4096	-	0.0ms 0TOps 0GBs
710.5263157894736	GPU-0	Identity	3x3x384x384 	3x3x384x384	-	0.0ms 0TOps 0GBs
8113526.315789474	GPU-0	Conv2DBackpropFilter	3x3x384x384 f16 same_pad lib	128x384x13x13	128x384x13x13	8.1ms 7TOps 10GBs
789.4736842105264	GPU-0	Const	1 i32	none	-	0.0ms 0TOps 0GBs
607894.7368421053	GPU-0	BiasAddGrad	192 f16	128x192x27x27	-	0.6ms 0TOps 120GBs
13131.578947368422	GPU-0	Cast	384 -DstT f32 -SrcT f16 	384	-	0.0ms 0TOps 0GBs
1473.6842105263158	CPU-0	_Retval	none 	1	-	0.0ms 0TOps 0GBs
48552.63157894737	GPU-0	Mul	4096 	4096	1	0.0ms 0TOps 0GBs
1841815.7894736845	GPU-0	Transpose	128x3x227x227 	128x227x227x3	4	1.8ms 0TOps 90GBs
736.8421052631579	GPU-0	Identity	64 	64	-	0.0ms 0TOps 0GBs
68973.68421052632	GPU-0	Mul	3x3x384x256 	3x3x384x256	1	0.1ms 0TOps 100GBs
89368.42105263157	GPU-0	Mul	3x3x384x384 	3x3x384x384	1	0.1ms 0TOps 120GBs
31894.736842105263	GPU-0	Mul	128x4096 f16	128x4096	128x4096	0.0ms 0TOps 200GBs
9815.78947368421	GPU-0	Mul	64 	64	1	0.0ms 0TOps 0GBs
13578.947368421053	GPU-0	Mul	384 	384	1	0.0ms 0TOps 0GBs
1143289.4736842106	GPU-0	MaxPool	128x64x27x27 f16  ksize1331  str1221	128x64x55x55	-	1.1ms 0TOps 110GBs
540578.947368421	GPU-0	BiasAdd	128x384x13x13 f16	128x384x13x13	384	0.5ms 0TOps 120GBs
4315.789473684211	GPU-0	VariableV2	1001 	none	-	0.0ms 0TOps 0GBs
522157.89473684214	GPU-0	ReluGrad	128x384x13x13 f16	128x384x13x13	128x384x13x13	0.5ms 0TOps 190GBs
1039.4736842105262	GPU-0	Const	4 	none	-	0.0ms 0TOps 0GBs
61684.21052631579	GPU-0	L2Loss	1 	3x3x384x384	-	0.1ms 0TOps 90GBs
27078.947368421053	GPU-0	Mul	384 	384	1	0.0ms 0TOps 0GBs
54184.21052631579	GPU-0	BiasAddGrad	4096 f16	128x4096	-	0.1ms 0TOps 40GBs
921.0526315789475	GPU-0	Const	4 	none	-	0.0ms 0TOps 0GBs
1026.3157894736842	GPU-0	Const	1 	none	-	0.0ms 0TOps 0GBs
45447.36842105263	GPU-0	L2Loss	1 	5x5x64x192	-	0.0ms 0TOps 30GBs
681631.5789473684	GPU-0	Cast	4096x4096 -DstT f16 -SrcT f32 	4096x4096	-	0.7ms 0TOps 200GBs
1894.7368421052631	GPU-0	VariableV2	11x11x3x64 	none	-	0.0ms 0TOps 0GBs
1052.6315789473683	GPU-0	Const	1 	none	-	0.0ms 0TOps 0GBs
1842.105263157895	GPU-0	Const	1 	none	-	0.0ms 0TOps 0GBs
12289.473684210527	GPU-0	AddN	384 -N i: 2 	384	384	0.0ms 0TOps 0GBs
4839842.105263158	GPU-0	Conv2DBackpropFilter	5x5x64x192 f16 same_pad lib	128x64x27x27	128x192x27x27	4.8ms 12TOps 20GBs
281105.2631578947	GPU-0	Mul	4096x1001 	4096x1001	1	0.3ms 0TOps 120GBs
934.2105263157895	GPU-0	Const	1 	none	-	0.0ms 0TOps 0GBs
13026.315789473683	GPU-0	AddN	256 -N i: 2 	256	256	0.0ms 0TOps 0GBs
60973.68421052631	GPU-0	ApplyGradientDescent	3x3x192x384 -use_locking 0	3x3x192x384	1 3x3x192x384	0.1ms 0TOps 130GBs
10289.473684210527	GPU-0	Cast	1001 -DstT f32 -SrcT f16 	1001	-	0.0ms 0TOps 0GBs
86500.0	GPU-0	Transpose	128x256x6x6 	128x6x6x256	4	0.1ms 0TOps 110GBs
180526.31578947368	GPU-0	Cast	4096x1001 -DstT f32 -SrcT f16 	4096x1001	-	0.2ms 0TOps 180GBs
4131.578947368421	GPU-0	NoOp	none 	none	-	0.0ms 0TOps 0GBs
29526.31578947368	GPU-0	AddN	1 -N i: 16 	16x1	-	0.0ms 0TOps 0GBs
54921.052631578954	GPU-0	BiasAddGrad	4096 f16	128x4096	-	0.1ms 0TOps 40GBs
11973.684210526315	GPU-0	Mul	256 	256	1	0.0ms 0TOps 0GBs
10394.736842105263	GPU-0	ApplyGradientDescent	11x11x3x64 -use_locking 0	11x11x3x64	1 11x11x3x64	0.0ms 0TOps 30GBs
895763.1578947367	GPU-0	BiasAddGrad	64 f16	128x64x55x55	-	0.9ms 0TOps 110GBs
13342.105263157895	GPU-0	Mul	192 	192	1	0.0ms 0TOps 0GBs
1263.157894736842	GPU-0	VariableV2	384 	none	-	0.0ms 0TOps 0GBs
23500.0	GPU-0	Mul	64 	64	1	0.0ms 0TOps 0GBs
10605.263157894737	GPU-0	AddN	64 -N i: 2 	64	64	0.0ms 0TOps 0GBs
