rank by total time,time for 1 occ (ns),gpu time for 1 occ (ns),cpu time for 1 occ (ns),occurence (in a batch; for RNNs - in all batches),total time,total gpu time,total cpu time,rel time % (in a batch; for RNNs - in all batches),gpu rel time % (in a batch; for RNNs - in all batches),cpu rel time % (in a batch; for RNNs - in all batches),cumulative time (ns),cumulative time (%),cumulative gpu time (ns),cumulative gpu time (%),cumulative cpu time (ns),cumulative cpu time (%),Num GOps in 1 occ,Total GOps in all occ,Achieved CPU GOps/sec,Achieved GPU GOps/sec,Achieved total GOps/sec,Num bytes (if 32b data),Num bytes for all occ (if 32b data),Achieved bandwidth GB/sec,Device bandwidth GB/s,Memory time for all occ,(total time) - (memory time for all occ),GPU bandwidth utilization % (=100%*(num_bytes/time)/(peak GB/sec)),GPU compute utilization % (=100%*(num_ops/time)/(peak GOps/sec)),Potential optimization score from bandwidth underutilization,Potential optimization score from compute underutilization,Overall potential optimization score (=duration*min(compute bandwidth underutilization)),Op name,Device,Op config,Ops aggregated,intra op gap ((all end-all start)-(op end-op start) ns),skewness,kurtosis,unbiased std,mean,mean-std,mean+std,25th percentile,50th percentile,75th percentile,measured op time (ns),1st batch all start,1st batch op start,1st batch op end,1st batch all end,batch2 all start; batch2 op start; batch2 op end; batch2 all end; batch 3 all start etc.
181,736.842,736.842,0.000,2.000,1473.684,1473.684,0.000,0.001,0.001,0.000,146451355.263,99.986,146423684.211,99.988,27671.053,89.413,0.0000000010000,0.0000000020000,0.000,0.001,0.001,0.000,0.000,0.0000000000000,180.000,0.000,1473.684,0.000,0.000,0.000,0.001,0.001,Identity,GPU-0, 0:(384)->(384) -t f32,v/cg/conv2/biases/read;v/cg/conv3/biases/read,1500,0.0936487245542879,0.9852079468150896,251,738,487,989,500.0,500.0,1000.0,500;500;1000;1000;1000;1000;1000;500;500;500,1076288,1076488,1076988,1078288,522751288;522751488;522751988;522752288;885922288;885922288;885923288;885924288;1243227288;1243227288;1243228288;1243229288;1651241288;1651241288;1651242288;1651243288;2006465288;2006465288;2006466288;2006467288;2365052288;2365052288;2365053288;2365054288;2723412288;2723412488;2723412988;2723414288;3081776288;3081776488;3081776988;3081778288;3438929288;3438929488;3438929988;3438931288;3796655288;3796655488;3796655988;3796657288;4164719288;4164720288;4164721288;4164722288;4516991288;4516991288;4516992288;4516993288;4873508288;4873508288;4873509288;4873510288;5232222288;5232222288;5232223288;5232224288;5585810288;5585810288;5585811288;5585812288;5950076288;5950076288;5950077288;5950078288;6304410288;6304410488;6304410988;6304412288;6660476288;6660476488;6660476988;6660477288;7014873288;7014873488;7014873988;7014874288
182,1447.368,1447.368,0.000,1.000,1447.368,1447.368,0.000,0.001,0.001,0.000,146452802.632,99.987,146425131.579,99.989,27671.053,89.413,0.0000000010000,0.0000000010000,0.000,0.001,0.001,0.000,0.000,0.0000000000000,180.000,0.000,1447.368,0.000,0.000,0.000,0.001,0.001,VariableV2,GPU-0, 0:(none)->(192) -t f32,v/cg/conv1/biases,3000,0.5165477227752979,2.038889694914152,552,1476,925,2028,1000.0,1000.0,2000.0,1000;3000;2000;2000;1000;2000;2000;1000;2000;1000,856288,857288,858288,860288,522512288;522512288;522515288;522516288;885688288;885688288;885690288;885691288;1242997288;1242997288;1242999288;1243001288;1650991288;1650992288;1650993288;1650994288;2006224288;2006224288;2006226288;2006228288;2364804288;2364804288;2364806288;2364807288;2723180288;2723180288;2723181288;2723182288;3081461288;3081461288;3081463288;3081464288;3438707288;3438708288;3438709288;3438710288;3796412288;3796412288;3796414288;3796416288;4164419288;4164419288;4164421288;4164422288;4516757288;4516757288;4516759288;4516760288;4873268288;4873268288;4873270288;4873271288;5231971288;5231971288;5231972288;5231973288;5585570288;5585570288;5585572288;5585573288;5949843288;5949843288;5949845288;5949846288;6304180288;6304181288;6304182288;6304184288;6660249288;6660249288;6660250288;6660251288;7014641288;7014641288;7014643288;7014644288
183,1447.368,1447.368,0.000,1.000,1447.368,1447.368,0.000,0.001,0.001,0.000,146454250.000,99.988,146426578.947,99.990,27671.053,89.413,0.0000000010000,0.0000000010000,0.000,0.001,0.001,0.000,0.000,0.0000000000000,180.000,0.000,1447.368,0.000,0.000,0.000,0.001,0.001,VariableV2,GPU-0, 0:(none)->(9216x4096) -t f32,v/cg/affine0/weights,1000,0.5165477227752977,2.038889694914153,552,1476,925,2028,1000.0,1000.0,2000.0,1000;1000;1000;2000;1000;2000;1000;2000;2000;2000,832288,832288,833288,834288,522483288;522484288;522485288;522486288;885663288;885664288;885665288;885666288;1242969288;1242969288;1242971288;1242972288;1650968288;1650969288;1650970288;1650971288;2006198288;2006198288;2006200288;2006201288;2364779288;2364779288;2364780288;2364781288;2723156288;2723156288;2723158288;2723159288;3081437288;3081437288;3081439288;3081440288;3438684288;3438684288;3438686288;3438687288;3796386288;3796387288;3796388288;3796389288;4164397288;4164397288;4164398288;4164399288;4516727288;4516727288;4516729288;4516730288;4873242288;4873243288;4873244288;4873245288;5231948288;5231949288;5231950288;5231951288;5585540288;5585540288;5585541288;5585542288;5949817288;5949818288;5949819288;5949820288;6304155288;6304155288;6304157288;6304158288;6660225288;6660225288;6660227288;6660228288;7014615288;7014615288;7014617288;7014618288
184,1342.105,1342.105,0.000,1.000,1342.105,1342.105,0.000,0.001,0.001,0.000,146455592.105,99.989,146427921.053,99.991,27671.053,89.413,0.0000000010000,0.0000000010000,0.000,0.001,0.001,0.000,0.000,0.0000000000000,180.000,0.000,1342.105,0.000,0.000,0.000,0.001,0.001,VariableV2,GPU-0, 0:(none)->(64) -t f32,v/cg/conv0/biases,1000,0.5751161772893654,1.2917737465356516,485,1357,872,1842,1000.0,1000.0,2000.0,1000;2000;1000;2000;2000;2000;1000;1000;1000;2000,848288,848288,849288,850288,522502288;522502288;522504288;522505288;885679288;885680288;885681288;885682288;1242986288;1242987288;1242989288;1242990288;1650984288;1650984288;1650986288;1650987288;2006214288;2006214288;2006216288;2006218288;2364795288;2364795288;2364796288;2364797288;2723173288;2723173288;2723174288;2723175288;3081454288;3081455288;3081456288;3081457288;3438700288;3438700288;3438702288;3438703288;3796403288;3796403288;3796405288;3796406288;4164413288;4164413288;4164414288;4164415288;4516746288;4516746288;4516748288;4516749288;4873259288;4873259288;4873260288;4873261288;5231964288;5231964288;5231965288;5231966288;5585563288;5585563288;5585564288;5585565288;5949834288;5949834288;5949835288;5949836288;6304171288;6304171288;6304173288;6304174288;6660242288;6660242288;6660243288;6660244288;7014631288;7014632288;7014633288;7014634288
185,1263.158,1263.158,0.000,1.000,1263.158,1263.158,0.000,0.001,0.001,0.000,146456855.263,99.990,146429184.211,99.992,27671.053,89.413,0.0000000010000,0.0000000010000,0.000,0.001,0.001,0.000,0.000,0.0000000000000,180.000,0.000,1263.158,0.000,0.000,0.000,0.001,0.001,Const,GPU-0, 0:(none)->(1) -t f16,tower_0/v/cg/dropout0_1/dropout/dropout/keep_prob,2000,5.304488555786828,32.28622965485297,1566,1500,-66,3066,1000.0,1000.0,2000.0,1000;2000;1000;1000;1000;2000;1000;1000;1000;2000,814288,814288,815288,817288,522464288;522465288;522467288;522468288;885632288;885632288;885633288;885646288;1242950288;1242951288;1242952288;1242953288;1650951288;1650951288;1650952288;1650953288;2006164288;2006164288;2006166288;2006181288;2364760288;2364761288;2364762288;2364763288;2723139288;2723139288;2723140288;2723141288;3081409288;3081410288;3081411288;3081413288;3438666288;3438666288;3438668288;3438669288;3796369288;3796369288;3796370288;3796371288;4164372288;4164373288;4164374288;4164375288;4516709288;4516709288;4516711288;4516712288;4873224288;4873224288;4873225288;4873227288;5231924288;5231925288;5231927288;5231928288;5585523288;5585523288;5585524288;5585525288;5949800288;5949800288;5949801288;5949802288;6304137288;6304137288;6304138288;6304139288;6660200288;6660201288;6660202288;6660203288;7014596288;7014597288;7014598288;7014599288
186,1184.211,0.000,1184.211,1.000,1184.211,0.000,1184.211,0.001,0.000,3.827,146458039.474,99.991,146429184.211,99.992,28855.263,93.240,0.0000000010000,0.0000000010000,0.001,0.000,0.001,0.000,0.000,0.0000000000000,180.000,0.000,1184.211,0.000,0.000,0.000,0.001,0.001,Identity,CPU-0, 0:(1)->(1) -t f32,loss_scale/read,2000,1.3431820103699474,2.8010891225176966,415,1214,799,1630,1000.0,1000.0,1000.0,1000;1000;1000;1000;1000;2000;2000;2000;1000;1000,709288,709288,710288,712288,522269288;522270288;522271288;522272288;885442288;885442288;885443288;885444288;1242755288;1242756288;1242757288;1242758288;1650773288;1650773288;1650774288;1650776288;2005966288;2005966288;2005968288;2005969288;2364534288;2364534288;2364536288;2364537288;2722909288;2722909288;2722911288;2722912288;3081192288;3081193288;3081194288;3081196288;3438466288;3438466288;3438467288;3438468288;3796182288;3796182288;3796183288;3796184288;4164197288;4164197288;4164199288;4164201288;4516547288;4516547288;4516549288;4516551288;4873075288;4873075288;4873077288;4873079288;5231767288;5231767288;5231768288;5231770288;5585362288;5585362288;5585363288;5585364288;5949633288;5949634288;5949635288;5949636288;6303974288;6303975288;6303976288;6303978288;6660052288;6660053288;6660054288;6660056288;7014441288;7014441288;7014442288;7014443288
187,1157.895,0.000,1157.895,1.000,1157.895,0.000,1157.895,0.001,0.000,3.741,146459197.368,99.991,146429184.211,99.992,30013.158,96.981,0.0000000010000,0.0000000010000,0.001,0.000,0.001,0.000,0.000,0.0000000000000,180.000,0.000,1157.895,0.000,0.000,0.000,0.001,0.001,Identity,CPU-0, 0:(none)->(1),main_fetch_group/_43,4000,1.5205151280917513,3.321303521408566,397,1190,793,1588,1000.0,1000.0,1000.0,1000;1000;2000;1000;1000;1000;1000;1000;1000;1000,148319288,148320288,148321288,148324288,669768288;669768288;669769288;669773288;1030023288;1030023288;1030025288;1030027288;1387442288;1387443288;1387444288;1387448288;1794485288;1794486288;1794487288;1794490288;2152613288;2152614288;2152615288;2152619288;2510525288;2510526288;2510527288;2510530288;2869280288;2869281288;2869282288;2869285288;3225684288;3225685288;3225686288;3225690288;3581434288;3581434288;3581435288;3581439288;3938849288;3938850288;3938851288;3938855288;4306797288;4306798288;4306799288;4306802288;4661514288;4661515288;4661516288;4661519288;5019628288;5019629288;5019630288;5019633288;5375507288;5375508288;5375509288;5375512288;5729211288;5729212288;5729213288;5729216288;6092553288;6092554288;6092556288;6092559288;6447865288;6447866288;6447867288;6447871288;6802935288;6802936288;6802938288;6802941288;7156957288;7156958288;7156959288;7156963288
188,1131.579,1131.579,0.000,1.000,1131.579,1131.579,0.000,0.001,0.001,0.000,146460328.947,99.992,146430315.789,99.993,30013.158,96.981,0.0000000010000,0.0000000010000,0.000,0.001,0.001,0.000,0.000,0.0000000000000,180.000,0.000,1131.579,0.000,0.000,0.000,0.001,0.001,VariableV2,GPU-0, 0:(none)->(256) -t f32,v/cg/conv4/biases,0,1.7253485318680961,4.002380952380953,377,1167,789,1544,1000.0,1000.0,1000.0,2000;1000;1000;1000;2000;1000;1000;1000;1000;1000,880288,880288,882288,882288,522535288;522536288;522537288;522538288;885715288;885715288;885716288;885717288;1243020288;1243020288;1243021288;1243022288;1651018288;1651018288;1651020288;1651021288;2006249288;2006249288;2006250288;2006251288;2364829288;2364830288;2364831288;2364832288;2723200288;2723201288;2723202288;2723203288;3081482288;3081482288;3081483288;3081485288;3438729288;3438729288;3438730288;3438731288;3796439288;3796440288;3796441288;3796442288;4164440288;4164441288;4164442288;4164443288;4516779288;4516779288;4516780288;4516781288;4873296288;4873296288;4873297288;4873298288;5231991288;5231992288;5231993288;5231994288;5585599288;5585600288;5585601288;5585602288;5949869288;5949869288;5949870288;5949871288;6304207288;6304207288;6304208288;6304209288;6660270288;6660270288;6660271288;6660272288;7014666288;7014667288;7014668288;7014669288
189,934.211,0.000,934.211,1.000,934.211,0.000,934.211,0.001,0.000,3.019,146461263.158,99.993,146430315.789,99.993,30947.368,100.000,0.0000000010000,0.0000000010000,0.001,0.000,0.001,0.000,0.000,0.0000000000000,180.000,0.000,934.211,0.000,0.000,0.000,0.001,0.001,NoOp,CPU-0, 0:(none)->(none),_SOURCE,3000,1.2063636934821724,4.564452462585034,404,964,560,1368,625.0,1000.0,1000.0,1000;500;500;1000;1000;1000;1000;1000;1000;1000,669288,670288,671288,673288,522224288;522224488;522224988;522228288;885404288;885404488;885404988;885408288;1242705288;1242706288;1242707288;1242711288;1650730288;1650731288;1650732288;1650734288;2005916288;2005918288;2005919288;2005923288;2364492288;2364493288;2364494288;2364498288;2722865288;2722867288;2722868288;2722871288;3081142288;3081143288;3081144288;3081148288;3438421288;3438422288;3438423288;3438425288;3796143288;3796144288;3796145288;3796147288;4164145288;4164146288;4164147288;4164151288;4516497288;4516497288;4516498288;4516500288;4873021288;4873022288;4873023288;4873025288;5231726288;5231727288;5231728288;5231730288;5585319288;5585319488;5585319988;5585323288;5949587288;5949587488;5949587988;5949590288;6303934288;6303935288;6303936288;6303938288;6660005288;6660005288;6660006288;6660008288;7014396288;7014396488;7014396988;7014400288
190,921.053,921.053,0.000,1.000,921.053,921.053,0.000,0.001,0.001,0.000,146462184.211,99.993,146431236.842,99.993,30947.368,100.000,0.0000000010000,0.0000000010000,0.000,0.001,0.001,0.000,0.000,0.0000000000000,180.000,0.000,921.053,0.000,0.000,0.000,0.001,0.001,Identity,GPU-0, 0:(4096x1001)->(4096x1001) -t f32,v/cg/affine2/weights/read,1000,0.8230890277851532,8.193095976063011,261,929,668,1189,1000.0,1000.0,1000.0,1000;1000;1000;1000;1000;1000;1000;1000;1000;500,924288,924288,925288,926288,522593288;522594288;522595288;522596288;885771288;885773288;885774288;885776288;1243075288;1243077288;1243078288;1243079288;1651073288;1651073288;1651074288;1651076288;2006307288;2006308288;2006309288;2006311288;2364886288;2364887288;2364888288;2364890288;2723255288;2723256288;2723257288;2723258288;3081606288;3081608288;3081609288;3081611288;3438782288;3438782488;3438782988;3438785288;3796503288;3796504288;3796505288;3796507288;4164496288;4164496488;4164496988;4164499288;4516836288;4516837288;4516838288;4516839288;4873352288;4873353288;4873354288;4873356288;5232048288;5232048288;5232049288;5232051288;5585655288;5585656288;5585657288;5585659288;5949923288;5949924288;5949925288;5949927288;6304261288;6304262288;6304263288;6304265288;6660327288;6660327288;6660328288;6660330288;7014719288;7014720288;7014721288;7014723288
191,828.947,828.947,0.000,1.000,828.947,828.947,0.000,0.001,0.001,0.000,146463013.158,99.994,146432065.789,99.994,30947.368,100.000,0.0000000010000,0.0000000010000,0.000,0.001,0.001,0.000,0.000,0.0000000000000,180.000,0.000,828.947,0.000,0.000,0.000,0.001,0.001,Const,GPU-0, 0:(none)->(4) -t i32,tower_0/v/gradients/tower_0/v/cg/Reshape_grad/Shape,1000,-0.5751161772893656,1.2917737465356522,242,821,579,1064,500.0,1000.0,1000.0,1000;500;1000;500;1000;500;1000;1000;500;1000,835288,835288,836288,837288,522487288;522487488;522487988;522489288;885667288;885667288;885668288;885668288;1242972288;1242972488;1242972988;1242974288;1650972288;1650972288;1650973288;1650974288;2006201288;2006201488;2006201988;2006203288;2364782288;2364782288;2364783288;2364784288;2723160288;2723160288;2723161288;2723162288;3081441288;3081441488;3081441988;3081443288;3438688288;3438688288;3438689288;3438690288;3796390288;3796390288;3796391288;3796392288;4164400288;4164400288;4164401288;4164402288;4516731288;4516731488;4516731988;4516732288;4873246288;4873246288;4873247288;4873248288;5231952288;5231952488;5231952988;5231953288;5585543288;5585543288;5585544288;5585545288;5949821288;5949821288;5949822288;5949823288;6304159288;6304159488;6304159988;6304160288;6660229288;6660229288;6660230288;6660231288;7014619288;7014619488;7014619988;7014621288
192,828.947,828.947,0.000,1.000,828.947,828.947,0.000,0.001,0.001,0.000,146463842.105,99.995,146432894.737,99.995,30947.368,100.000,0.0000000010000,0.0000000010000,0.000,0.001,0.001,0.000,0.000,0.0000000000000,180.000,0.000,828.947,0.000,0.000,0.000,0.001,0.001,Identity,GPU-0, 0:(1001)->(1001) -t f32,v/cg/affine2/biases/read,2500,-0.5751161772893654,1.2917737465356516,242,821,579,1064,500.0,1000.0,1000.0,500;1000;1000;1000;1000;1000;1000;1000;500;500,883288,883488,883988,886288,522539288;522539288;522540288;522541288;885718288;885718288;885719288;885720288;1243023288;1243023288;1243024288;1243025288;1651022288;1651022288;1651023288;1651024288;2006252288;2006252288;2006253288;2006254288;2364833288;2364833288;2364834288;2364835288;2723203288;2723204288;2723205288;2723206288;3081485288;3081485488;3081485988;3081488288;3438731288;3438731488;3438731988;3438734288;3796442288;3796442488;3796442988;3796444288;4164443288;4164443488;4164443988;4164445288;4516782288;4516782288;4516783288;4516784288;4873299288;4873299488;4873299988;4873302288;5231995288;5231995288;5231996288;5231997288;5585603288;5585603288;5585604288;5585605288;5949872288;5949872288;5949873288;5949874288;6304210288;6304210288;6304211288;6304212288;6660273288;6660273288;6660274288;6660275288;7014669288;7014669488;7014669988;7014671288
193,815.789,815.789,0.000,1.000,815.789,815.789,0.000,0.001,0.001,0.000,146464657.895,99.995,146433710.526,99.995,30947.368,100.000,0.0000000010000,0.0000000010000,0.000,0.001,0.001,0.000,0.000,0.0000000000000,180.000,0.000,815.789,0.000,0.000,0.000,0.001,0.001,Identity,GPU-0, 0:(9216x4096)->(9216x4096) -t f32,v/cg/affine0/weights/read,2500,-0.4728846143670385,1.1820218472004191,246,810,564,1055,500.0,1000.0,1000.0,500;1000;500;1000;500;500;1000;500;1000;500,1056288,1056488,1056988,1059288,522731288;522731288;522732288;522733288;885902288;885902488;885902988;885904288;1243207288;1243207288;1243208288;1243209288;1651209288;1651209488;1651209988;1651211288;2006445288;2006445488;2006445988;2006447288;2365032288;2365032288;2365033288;2365034288;2723393288;2723393488;2723393988;2723394288;3081755288;3081755288;3081756288;3081757288;3438909288;3438909488;3438909988;3438910288;3796635288;3796635288;3796636288;3796637288;4164698288;4164698488;4164698988;4164700288;4516971288;4516971288;4516972288;4516973288;4873488288;4873488488;4873488988;4873490288;5232196288;5232196288;5232197288;5232198288;5585790288;5585790488;5585790988;5585792288;5950056288;5950056288;5950057288;5950058288;6304391288;6304391488;6304391988;6304392288;6660456288;6660456488;6660456988;6660458288;7014852288;7014852288;7014853288;7014854288
194,750.000,750.000,0.000,1.000,750.000,750.000,0.000,0.001,0.001,0.000,146465407.895,99.996,146434460.526,99.996,30947.368,100.000,0.0000000010000,0.0000000010000,0.000,0.001,0.001,0.000,0.000,0.0000000000000,180.000,0.000,750.000,0.000,0.000,0.000,0.000,0.000,Identity,GPU-0, 0:(256)->(256) -t f32,v/cg/conv4/biases/read,1000,0.0,0.9529478458049885,253,750,497,1003,500.0,750.0,1000.0,1000;500;1000;500;500;500;500;1000;1000;500,1087288,1087288,1088288,1089288,522761288;522761488;522761988;522763288;885933288;885933288;885934288;885935288;1243237288;1243237488;1243237988;1243239288;1651258288;1651258488;1651258988;1651260288;2006475288;2006475488;2006475988;2006477288;2365062288;2365062488;2365062988;2365064288;2723423288;2723423288;2723424288;2723425288;3081788288;3081788288;3081789288;3081790288;3438939288;3438939488;3438939988;3438941288;3796667288;3796667288;3796668288;3796669288;4164732288;4164732488;4164732988;4164733288;4517002288;4517002288;4517003288;4517004288;4873519288;4873519288;4873520288;4873521288;5232234288;5232234288;5232235288;5232236288;5585821288;5585821288;5585822288;5585823288;5950087288;5950087288;5950088288;5950089288;6304421288;6304421488;6304421988;6304423288;6660487288;6660487488;6660487988;6660488288;7014883288;7014883288;7014884288;7014885288
195,736.842,736.842,0.000,1.000,736.842,736.842,0.000,0.001,0.001,0.000,146466144.737,99.996,146435197.368,99.996,30947.368,100.000,0.0000000010000,0.0000000010000,0.000,0.001,0.001,0.000,0.000,0.0000000000000,180.000,0.000,736.842,0.000,0.000,0.000,0.000,0.000,Identity,GPU-0, 0:(3x3x192x384)->(3x3x192x384) -t f32,v/cg/conv2/conv2d/kernel/read,1500,0.09196138573934501,0.9616110080395802,253,738,485,991,500.0,500.0,1000.0,500;500;1000;1000;500;500;1000;500;500;1000,1073288,1073488,1073988,1075288,522748288;522748488;522748988;522750288;885919288;885919288;885920288;885921288;1243224288;1243224288;1243225288;1243226288;1651237288;1651237488;1651237988;1651240288;2006462288;2006462488;2006462988;2006464288;2365049288;2365049288;2365050288;2365051288;2723409288;2723409488;2723409988;2723411288;3081773288;3081773488;3081773988;3081775288;3438926288;3438926288;3438927288;3438928288;3796652288;3796652288;3796653288;3796654288;4164716288;4164716288;4164717288;4164718288;4516988288;4516988288;4516989288;4516990288;4873505288;4873505488;4873505988;4873507288;5232219288;5232219488;5232219988;5232221288;5585807288;5585807288;5585808288;5585809288;5950073288;5950073288;5950074288;5950075288;6304407288;6304407488;6304407988;6304409288;6660473288;6660473288;6660474288;6660475288;7014870288;7014870488;7014870988;7014872288
